ÇØ¼ö¼öÁú±âÁØ,ÀúÃþ¼ö¿Â,ÀúÃþ¿°ºÐ,ÀúÃþDO,Ç¥ÃþDIN,Ç¥ÃþDIP,Ç¥ÃþChl-a,Ç¥ÃþÅõ¸íµµ,¼ö°Å·®,¼ö°Å·®2,Á¤È­¸éÀû,ÀÏº°Ã³¸®·®,½Ã¼³¿ë·®(Åæ/ÀÏ)(A),¹æ·ùBOD(mg/L)Æò±Õ,"Æò±Õ
Ã³¸®È¿À²
(%)",¹æ·ùCOD(mg/L)Æò±Õ,¹æ·ùSS(mg/L)Æò±Õ,¹æ·ùT-N(mg/L)Æò±Õ,¹æ·ùT-P(mg/L)Æò±Õ,¹æ·ù´ëÀå±Õ±º¼ö(°³/mL)Æò±Õ
2,5.0282,30.331,11.78139578,154.406,1.147,21.12,1,176.6666667,287.3766667,204.65,477.5,475,4.6,0.98,10.7,3.85,8.547,0.359,221.5
2,4.7068,31.357,11.36688074,155.638,3.317,9.588,0.9,176.6666667,287.3766667,204.65,477.5,475,4.6,0.98,10.7,3.85,8.547,0.359,221.5
3,5.0233,31.4997,11.29620962,174.636,10.943,4.44,0.3,176.6666667,287.3766667,204.65,477.5,475,4.6,0.98,10.7,3.85,8.547,0.359,221.5
3,3.8341,31.6024,11.54232945,234.374,17.143,0.676,0.2,176.6666667,287.3766667,204.65,38,400,7.7,-0.055,30.1,7.3,52.228,4.801,273
2,3.8942,31.7586,11.59891851,210.868,17.98,0.5,0.2,176.6666667,287.3766667,204.65,38,400,7.7,-0.055,30.1,7.3,52.228,4.801,273
1,3.8534,31.5623,11.37394047,203.084,15.531,0.516,0.8,176.6666667,287.3766667,204.65,38,400,7.7,-0.055,30.1,7.3,52.228,4.801,273
1,3.8813,31.4773,11.49077092,201.39,11.811,0.648,1,176.6666667,287.3766667,204.65,38,400,7.7,-0.055,30.1,7.3,52.228,4.801,273
2,4.3137,31.8611,12.39063959,15.484,1.612,17.28,1,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
3,4.319,31.9439,11.98870864,52.164,1.333,13.2,0.9,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
3,4.6729,31.8366,12.67981325,15.918,0.93,18.84,0.6,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
3,4.7601,31.9439,12.22158434,94.99,7.564,24.18,0.1,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.35,31.63,12.07593146,48.202,3.038,9.108,1,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.2053,31.8003,11.68865669,71.428,5.239,23.76,1.1,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.403,32.0671,11.54506538,104.174,10.509,8.676,1.3,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.2814,31.7443,12.39630455,5.46,0.558,21.12,1.1,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.23,31.84,11.71030821,11.844,0.093,17.4,1,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.3868,32.1038,11.44063642,68.684,5.146,11.112,1.1,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.3114,31.8058,11.66156655,40.18466667,1.353666667,14.04,1.3,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.4705,31.8321,11.9398187,49.84466667,3.203333333,14.52,1.2,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.4604,27.239,12.91911867,741.062,0.899,32.64,1,1642.857143,128.26,40,144.5,15150,2.8,0.9875,13.05,2.7,11.6545,0.2095,11.5
2,4.235,30.5821,12.00966947,285.068,1.705,21.36,1.2,1642.857143,128.26,40,144.5,15150,2.8,0.9875,13.05,2.7,11.6545,0.2095,11.5
2,4.3524,31.3776,11.83283616,200.536,2.759,14.88,1.3,1642.857143,128.26,40,144.5,15150,2.8,0.9875,13.05,2.7,11.6545,0.2095,11.5
2,4.448,31.4234,12.01334835,110.978,2.48,10.284,1.1,1642.857143,128.26,40,144.5,15150,2.8,0.9875,13.05,2.7,11.6545,0.2095,11.5
2,4.5764,31.8204,12.14634506,99.484,0.868,21.96,1.2,1642.857143,128.26,40,144.5,15150,2.8,0.9875,13.05,2.7,11.6545,0.2095,11.5
2,4.539,32.1855,11.53844292,16.072,0.93,15.96,1.3,1642.857143,128.26,40,144.5,15150,2.8,0.9875,13.05,2.7,11.6545,0.2095,11.5
2,4.6607,32.2525,11.19893422,119.014,14.632,3.04,1.9,1642.857143,128.26,40,144.5,15150,2.8,0.9875,13.05,2.7,11.6545,0.2095,11.5
2,4.4913,31.5125,13.64026375,92.078,4.092,16.92,1.1,1642.857143,128.26,40,144.5,15150,2.8,0.9875,13.05,2.7,11.6545,0.2095,11.5
2,4.3427,32.1316,11.56619909,66.92,7.44,10.476,1.4,1642.857143,128.26,40,144.5,15150,2.8,0.9875,13.05,2.7,11.6545,0.2095,11.5
2,4.4618,32.2744,11.44705363,129.374,17.205,3.252,1.8,1642.857143,128.26,40,144.5,15150,2.8,0.9875,13.05,2.7,11.6545,0.2095,11.5
1,4.8895,32.2338,11.05630644,186.914,21.483,1.596,1.3,1350,80.59833333,246.8833333,1231.666667,533.3333333,2.942349727,0.928333333,6.633333333,1.704536992,4.155107861,0.259666667,454.9289617
1,5.0496,32.2272,11.14101542,163.226,19.375,1.552,1.7,1350,80.59833333,246.8833333,1231.666667,533.3333333,2.942349727,0.928333333,6.633333333,1.704536992,4.155107861,0.259666667,454.9289617
1,4.7245,32.2351,11.08861684,168.952,19.84,0.3956,2,1350,80.59833333,246.8833333,1231.666667,533.3333333,2.942349727,0.928333333,6.633333333,1.704536992,4.155107861,0.259666667,454.9289617
1,4.5716,32.2717,11.25246157,156.59,18.383,1.372,1.9,1350,80.59833333,246.8833333,1231.666667,533.3333333,2.942349727,0.928333333,6.633333333,1.704536992,4.155107861,0.259666667,454.9289617
2,4.2745,32.1761,12.64080895,37.338,1.426,4.734,2.4,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.6073,32.1687,11.81334653,66.04266667,7.037,6.36,1.8,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.6995,32.2287,11.37320694,109.998,13.578,5.8,1.2,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.8174,32.2129,10.96827852,144.326,17.174,3.708,1.2,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
3,4.8687,32.2413,11.0915176,161.742,19.344,3.084,0.7,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.5821,32.1905,12.09503586,89.656,12.00733333,6.4,1.6,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.8213,32.2207,11.07391202,169.274,18.92033333,3.988,1.1,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,3.8849,32.0823,11.62572972,216.51,25.885,1.228,0.5,1350,16.02,4,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.2009,32.1046,11.55050679,212.66,26.009,0.764,0.5,1350,16.02,4,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
1,4.298,32.1599,11.40444559,196.546,24.552,0.612,1,1350,16.02,4,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
1,4.0827,32.0684,12.70050964,15.40933333,4.123,1.712,2.8,1350,16.02,4,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
1,4.2651,32.1266,11.72569836,134.344,16.492,1.648,1,1350,16.02,4,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,3.8731,32.0447,11.42016299,183.75,22.32,2.42,0.5,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,4.1126,32.0402,11.24212982,217.532,26.288,1.228,0.5,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,3.9269,32.0567,11.22621577,219.52,26.102,1.196,0.5,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
3,3.8836,32.0674,11.65700698,156.436,20.25333333,3.96,0.5,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,3.9768,32.0359,11.29620962,201.2826667,25.68866667,2.344,0.5,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,3.753,31.8912,11.47734707,259.042,24.60366667,1.224,0.5,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,3.7088,31.9383,11.39081252,259.28,28.396,0.812,0.7,171.4285714,80.59833333,246.8833333,62,12000,3,0.984,7.3,1.4,8.548,0.454,81
2,4.1856,32.1227,11.28517902,218.582,26.567,1.052,0.7,171.4285714,80.59833333,246.8833333,62,12000,3,0.984,7.3,1.4,8.548,0.454,81
2,3.9212,32.0162,11.26757344,240.282,27.652,1.02,0.8,171.4285714,80.59833333,246.8833333,62,12000,3,0.984,7.3,1.4,8.548,0.454,81
2,3.7628,31.9702,11.48730408,230.776,26.784,0.976,0.5,171.4285714,80.59833333,246.8833333,62,12000,3,0.984,7.3,1.4,8.548,0.454,81
1,3.2534,31.8486,11.46123486,299.866,30.287,0.916,1,1350,80.59833333,246.8833333,11114,41100,1.205135297,0.994,8.085829717,1.298773001,7.341163381,0.343786101,32.22802198
1,3.3631,31.842,11.63729069,282.338,28.768,1.016,0.9,1350,80.59833333,246.8833333,11114,41100,1.205135297,0.994,8.085829717,1.298773001,7.341163381,0.343786101,32.22802198
2,3.5486,31.8532,11.44362927,271.558,28.768,0.86,0.8,1350,80.59833333,246.8833333,11114,41100,1.205135297,0.994,8.085829717,1.298773001,7.341163381,0.343786101,32.22802198
1,3.1486,30.2418,11.02109527,531.188,28.551,1.06,1.2,1350,80.59833333,246.8833333,11114,41100,1.205135297,0.994,8.085829717,1.298773001,7.341163381,0.343786101,32.22802198
2,2.98,31.08,11.56686836,387.422,30.535,1.18,0.9,1350,80.59833333,246.8833333,11114,41100,1.205135297,0.994,8.085829717,1.298773001,7.341163381,0.343786101,32.22802198
3,2.88,30.2596,11.65500511,821.744,37.665,1.31,0.4,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,2.890644,30.8796,11.31846241,698.936,36.456,1.144,0.6,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,2.8521,30.9998,11.44245183,629.51,36.115,0.948,0.7,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,2.8,31.0545,11.5310157,648.578,36.766,0.844,0.9,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,2.6817,31.51,11.54872847,494.116,34.224,0.604,0.8,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,2.6906,31.6303,11.54872847,393.918,35.619,0.96,0.8,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,2.7084,31.3056,11.49559015,688.016,40.641,0.848,0.9,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,2.7319,31.4718,11.24761132,605.668,39.029,0.46,1,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,2.8572,31.7052,11.61957957,403.606,34.503,0.936,1,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,2.992,31.7258,11.49559015,381.388,33.108,0.868,0.8,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
1,3.1444,31.8356,11.49559015,346.836,31.651,0.832,1,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,3.1085,31.9114,11.4601646,298.69,30.752,1.44,0.7,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,3.349,31.992,11.37160073,271.264,30.163,0.724,0.8,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,3.5502,32.0508,10.99963249,250.18,30.504,1.212,0.7,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
1,3.4484,31.9965,11.26532409,279.076,30.411,0.924,1,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,2.7175,61.6934,11.58415402,455.322,34.596,0.972,1.1,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
1,2.9423,31.78,11.58415402,353.192,32.705,0.776,1,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
1,3.3178,91.9172,11.26532409,287.826,30.938,0.62,1.1,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,3.0769,31.8097,11.56644125,336.1306667,33.87266667,0.892,0.8,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,3.3596,31.8991,11.24761132,312.088,32.43633333,0.928,0.9,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
1,3.2349,31.8575,11.40702628,307.6313333,31.496,0.784,1.2,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
2,3.01,31.8,11.49559015,395.1173333,33.25266667,0.696,1.2,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
1,2.8017,31.7769,11.49559015,346.976,32.55,0.764,1,1824.528302,80.59833333,246.8833333,48909,3000,4.1,0.988,26,1.051571038,21.26428711,0.45194194,355.5833333
1,2.6812,30.6081,12.2544543,427.308,23.405,0.744,1.8,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
1,2.7464,31.2114,12.13059304,392.182,24.645,0.86,2,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,3.045,31.4613,11.70750158,408.24,31.806,1.068,0.8,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
3,2.8316,28.5437,9.698597798,838.488,34.224,0.936,1.8,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
1,2.8483,29.6182,12.14608207,558.208,24.707,0.996,1.8,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
1,2.8509,31.4108,12.17233199,388.038,24.366,1.42,2.5,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
1,2.7959,30.5846,12.31584491,448.6393333,23.064,0.66,1.6,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
1,2.8747,31.0906,12.3263671,394.0206667,22.26833333,1.312,2.5,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,3.0155,31.428,11.71620054,430.2713333,32.28133333,0.856,0.6,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
2,2.9564,31.4287,11.72387699,421.372,31.651,0.644,0.5,1350,80.59833333,246.8833333,6793.58,9444.6,3.517926123,0.97671,9.883923497,2.935101908,7.962069312,0.265700109,144.9643466
1,10.5581,34.1224,8.557038213,139.846,17.856,0.322,3.5,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
2,11.5699,34.1184,8.997215076,172.578,20.832,0.372,2,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
2,11.59,34.04,8.803537257,322.49,25.575,0.282,1.9,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
3,11.4377,33.7101,8.645073586,374.976,28.396,0.308,2.1,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
2,11.03,33.2405,8.803537257,289.842,25.544,0.354,2,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
3,11.3666,33.7,8.69789481,342.7433333,26.939,0.36,2,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
3,11.5843,33.9737,8.768323108,288.988,26.412,0.386,1.7,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
3,11.4424,32.9956,8.521824064,341.3713333,26.04,0.31,1.5,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
2,11.477,34.084,8.821144331,166.6,20.212,0.336,1.8,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
2,11.51,34.0359,8.873965555,207.5873333,22.351,0.248,2.1,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
2,11.5165,33.8329,8.821144331,197.2366667,21.7,0.52,2.1,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
2,11.4553,34.0263,8.909179704,154.672,18.91,0.318,1.9,1300,205.5088889,72.42222222,1313,85000,0.9,0.989,20.3,1.7,8.738,0.17,261
2,11.5322,33.8942,8.85635848,275.66,21.142,0.462,2,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
1,11.5,34.0599,9.44004196,181.776,18.507,0.836,3.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,11.5325,34.0834,9.175861681,179.354,18.042,0.698,3,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,11.1449,33.9978,9.457653978,204.218,19.096,0.66,3.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,11.061,34.0252,9.757058294,142.8,14.291,3.38,2.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,11.27,34.1409,9.379835119,117.474,15.283,0.754,3.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,11.4871,34.1072,9.574510942,109.424,14.539,0.7,5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,12.2856,34.2791,9.351981867,104.6453333,13.764,0.536,4,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,10.4186,33.9008,9.68661022,147.3266667,15.13833333,4.16,2.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,10.9387,34.1423,9.503719734,118.2066667,15.27266667,0.748,2.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,10.8109,33.9696,9.698395557,132.0293333,14.074,1.972,4,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,10.2198,33.9675,9.733791161,121.338,15.83066667,0.71,3,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,11.2689,34.1097,9.616162146,106.9506667,15.07633333,0.734,4.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,11.3111,34.0217,9.351981867,208.8986667,24.03533333,0.758,2.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
2,11.3429,33.9841,9.31675783,434.882,36.239,0.944,3.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,12.2271,34.2642,9.158249662,102.018,14.46666667,0.8,3.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,12.0112,34.2146,9.263921774,113.2133333,14.99366667,0.602,3.5,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
2,11.9599,34.203,9.281533792,118.2626667,15.128,0.918,2,2764.705882,193.14,57,567,966.6666667,4.1,0.934333333,6.783333333,2.2,5.418,0.400333333,74.30666667
1,11.2056,33.9397,9.299145811,145.516,11.997,0.83,3,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
1,11.4572,34.075,9.457653978,127.974,14.446,0.588,4,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
1,11.0064,33.9074,9.528102053,111.79,11.315,1.522,3,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
1,10.7669,33.8627,9.792282331,89.614,10.509,2.3,4,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
2,8.8062,33.1589,10.51437509,92.078,9.827,1.808,1.3,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
2,8.586,33.2753,10.77855537,34.384,4.96,4.32,2,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
1,7.6105,32.8723,12.25796493,50.778,1.891,3.38,4,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
1,7.4928,32.8062,13.82543459,196.644,3.751,2.52,3.5,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
1,7.8177,32.7414,13.80782257,193.3913333,4.753333333,4.04,4,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
1,7.8083,32.7598,13.91349468,109.4333333,1.229666667,3,4,1968.556701,205.5088889,72.42222222,2060.8625,8126.666667,2.629074454,0.9476875,9.615932377,3.04407525,6.934330567,0.177453324,288.7940574
2,6.8933,32.4816,12.20512888,43.652,3.472,7.188,3,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
2,6.9021,32.5963,12.2227409,7.224,1.705,7.92,3.5,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
2,6.6708,32.4322,12.32841301,8.4,1.271,7.38,3,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
2,6.9812,32.6412,11.90572456,11.2,1.426,8.4,3,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
1,6.8596,32.6181,12.34602503,12.38066667,1.116,6.47,3.5,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
1,6.8885,32.6429,12.18751686,44.17,0.992,4.59,5,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
1,8.0899,33.0563,11.55348419,13.63133333,1.767,4.374,3.5,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
1,8.6901,33.2535,11.62393226,14.322,2.728,3.492,4,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
1,6.8073,32.5074,11.53587217,23.48266667,2.48,6.36,3,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
2,6.4681,32.229,12.85677356,35.59266667,2.139,7.36,2.5,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
2,6.4331,32.2165,13.22662595,36.68933333,3.348,7.96,2.5,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
3,7.0237,32.2996,12.98005769,35.672,3.038,13.08,2,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
2,6.9815,32.4601,12.53975723,76.65933333,4.588,8.916,3,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
3,6.9811,32.4912,12.36363704,79.702,4.433,11.76,2.2,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
2,7.0093,32.5092,12.25796493,39.018,3.668333333,7.044,3,1968.556701,205.5088889,72.42222222,730,2000,0.5,0.997,3.2,1.3,3.268,0.059,2
