년,월,생태구역,연안명칭,"St.
No
",해수수질기준,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층COD,저층COD,표층NH4-N,저층NH4-N,표층NO2-N,저층NO2-N,표층NO3-N,저층NO3-N,표층DIN,저층DIN,표층T-N,저층T-N,표층DIP,저층DIP,표층T-P,저층T-P,표층SiO2-Si,저층SiO2-Si,표층SS,저층SS,표층Chl-a,저층Chl-a,표층투명도,구군,Ds
2016.0,2.0,서남해역,도 암 만,4,2,7.0156,6.9272,30.4769,30.7767,8.47,8.46,12.94758758883093,12.689052335296322,1.1729365333333317,1.207099733333331,1.5493333333333332,17.705333333333332,2.8793333333333333,3.4346666666666663,31.81733333333333,38.607333333333344,36.246,59.74733333333333,250.9794466666667,142.96436,1.3433333333333333,2.1493333333333338,16.743203333333334,10.239919999999998,149.36133333333333,150.17333333333337,9.19999999999993,12.500000000000007,13.56,7.28,1.2,도 암 ,9.944791031501063
2016.0,2.0,서남해역,도 암 만,5,2,7.73,7.73,29.3487,29.3487,8.53,8.53,13.407150113511536,13.886310205634835,1.207099733333331,2.163669333333332,1.078,31.01466666666667,4.512666666666667,3.8593333333333333,50.708,40.72133333333333,56.29866666666666,75.59533333333334,259.1566133333334,279.66689333333335,1.1366666666666665,1.922,12.476673333333332,15.52387,195.81333333333333,165.28400000000005,6.799999999999972,11.499999999999954,5.952000000000001,10.344,1.5,도 암 ,9.851083111794516
2016.0,2.0,서남해역,도 암 만,6,2,7.1777,7.1777,26.5361,26.5361,8.53,8.61,15.073757601407511,14.956032750692687,2.07826133333333,2.129506133333333,3.955,22.41866666666667,10.159333333333333,9.725333333333333,153.53333333333333,173.264,167.64766666666662,205.408,479.4295333333334,424.158,1.1986666666666663,1.8186666666666669,20.320706666666666,15.656343333333332,404.516,428.5773333333333,12.500000000000007,11.399999999999967,10.356,11.916,1.0,도 암 ,10.162258829919676
2016.0,2.0,서남해역,진도연안,1,1,6.89,6.8679999999999986,32.6456,32.638000000000005,8.02,8.04,10.239304816880226,10.025006812507025,1.03782986666667,0.9690234666666684,4.2,4.158,1.7080000000000002,1.82,171.31799999999996,187.04,177.226,193.018,452.61874000000006,421.20792,18.972,19.53,60.23486,53.65511,529.2280000000002,527.24,15.700000000000047,22.299999999999986,0.6559999999999999,0.632,0.5,진도,9.83889499752581
2016.0,2.0,서남해역,진도연안,2,1,6.4988,6.0628,32.3123,32.3975,8.33,8.35,11.2463609710601,11.148407762116506,0.7970074666666689,0.8830154666666672,10.164,11.186,1.736,1.582,128.282,131.572,140.18200000000002,144.34,187.73324,377.67926,13.795,13.702,13.95808,53.7106,545.048,543.0880000000002,16.43,27.000000000000025,0.536,0.8640000000000001,0.6,진도,10.043149346369267
2016.0,2.0,서남해역,진도연안,3,1,7.7567,7.711,33.098,33.0978,8.3,8.31,10.577563292029922,10.408702981691716,0.6937978666666679,0.8830154666666672,4.284,7.532,2.24,2.044,115.626,132.16,122.15,141.736,380.25414,353.4517,16.368000000000002,16.802,48.39224,41.84287,493.612,496.216,11.999999999999954,15.900000000000027,0.516,0.4,0.6,진도,9.61966698876775
2016.0,2.0,서남해역,진도연안,4,1,8.2294,8.3337,33.1853,33.2066,8.36,8.32,10.31356420820222,10.144522702968574,0.7109994666666679,0.8314106666666683,3.36,5.642,1.96,1.4980000000000002,125.818,145.44600000000003,131.138,152.586,383.83212,378.26698,17.483999999999998,19.127,48.43564,57.79547,500.192,497.92400000000004,14.299999999999981,18.299999999999983,0.46,0.62,0.8,진도,9.476987100078656
2016.0,2.0,서남해역,해 남 만,1,3,5.8952,5.8913,29.6039,29.6063,8.23,8.25,10.544515114127082,10.308317975570636,1.3990634666666681,1.4850714666666696,5.292000000000002,7.4620000000000015,6.859999999999999,6.9860000000000015,294.75600000000014,317.716,306.908,332.164,666.86676,610.7456599999998,4.03,4.619,34.38706,23.73515,382.228,367.92,10.199999999999989,13.199999999999989,16.56,15.0,1.3,해 남 ,10.270112260441726
2016.0,2.0,서남해역,해 남 만,2,3,5.9823,6.1662,30.4178,31.2928,8.2,8.16,10.648914393351932,10.50324960828554,1.2270474666666689,1.3130554666666672,5.824,9.646,5.4179999999999975,4.298,231.168,249.00400000000002,242.41,262.94800000000004,550.97518,518.94682,5.0840000000000005,10.943,33.26486,27.16437,397.712,461.86,11.499999999999954,21.899999999999967,13.919999999999998,7.74,1.5,해 남 ,10.09108100104266
2016.0,2.0,서남해역,목포연안,1,3,5.0165,6.0509,16.5834,30.8246,8.37,8.07,9.391649233293533,9.878528016139537,1.5022730666666693,1.0722330666666693,72.786,55.20200000000001,26.278,5.109999999999999,1411.92,298.116,1510.9840000000006,358.42800000000005,1511.50466666667,610.8039,9.021,22.25800000000001,52.7372,25.01669,499.1,538.524,11.400000000000027,7.500000000000008,20.28,3.728,1.5,목포,10.149811747492171
2016.0,2.0,서남해역,목포연안,2,3,5.7831,5.85,30.6886,30.7192,8.2,8.2,11.032134020164197,11.037633763265305,1.4162650666666678,1.3990634666666681,24.108,14.0,4.5920000000000005,4.438,213.024,232.498,241.724,250.93599999999998,591.63398,359.28214,6.4170000000000025,7.532999999999999,47.27996,31.37634000000001,349.468,354.48,11.6,21.50000000000001,14.52,13.68,0.5,목포,10.205661576734546
2016.0,2.0,서남해역,목포연안,3,3,6.084,6.1099,30.9951,31.2171,8.06,8.07,10.195607909043682,11.338044396842218,1.1066362666666687,1.46786986666667,5.138,7.364000000000001,4.662,3.9060000000000006,235.42400000000004,260.498,245.22400000000005,271.768,581.19348,419.24288,11.501,13.733,47.907090000000004,43.59902,426.02,450.38,15.800000000000036,7.099999999999995,8.232000000000001,8.292,0.5,목포,10.109596013398358
2016.0,2.0,서남해역,목포연안,4,3,6.2275,6.2905,31.3787,31.6607,8.13,8.12,10.437949161659617,10.083322668894237,1.1926442666666697,1.0894346666666688,18.116,8.596,3.78,3.01,209.916,230.664,231.812,242.27,428.05084000000005,498.32314,13.578,17.329,42.45171,47.27872,488.908,481.48800000000006,13.799999999999981,21.799999999999986,6.6,4.52,0.6,목포,10.03722939170241
2016.0,2.0,서남해역,목포연안,5,3,5.3071,5.948,18.6256,30.6658,8.37,8.08,9.945187882314208,9.9,2.4827642666666696,1.0550314666666696,51.94,64.344,25.984,5.474,1125.898,311.5139999999999,1203.822,381.332,1375.468546666667,434.2017866666667,1.829,22.134,41.73478333333333,28.71052,531.2719999999998,544.5626666666667,16.599999999999948,7.899999999999963,18.6,3.828,1.3,목포,10.185335352579068
2016.0,2.0,서남해역,목포연안,6,3,5.6592,6.1239,25.2329,30.8724,8.32,8.17,11.311352866800686,11.22,2.0183210666666684,1.3818618666666689,50.676,22.904,19.628,5.614000000000001,912.21,342.8180000000001,982.514,371.336,995.599333333333,451.3992933333333,6.045,13.505666666666665,50.47192666666667,18.9375533333333,529.564,457.57599999999996,16.600000000000005,13.499999999999954,14.52,10.524000000000001,1.5,목포,10.12901503336702
2016.0,2.0,서남해역,목포연안,7,3,5.8646,6.0811,27.2097,30.7094,8.18,8.09,9.594776387577488,9.55,1.8979098666666696,1.2270474666666689,16.688,16.142,9.814,4.736666666666667,578.69,304.98066666666665,605.192,325.85933333333327,776.6905066666667,421.81262666666674,9.424,14.600999999999996,38.254826666666666,15.665733333333302,498.344,482.4773333333334,12.400000000000027,28.500000000000025,11.94,6.96,1.2,목포,10.150149241585293
2016.0,2.0,서남해역,목포연안,8,3,6.1242,6.0881,31.2724,31.3102,8.16,8.15,9.026936393063227,8.715865774335072,1.4162650666666678,1.2098458666666696,23.184,5.53,3.658666666666667,3.6773333333333333,224.00933333333336,243.98266666666663,250.85200000000003,253.19,573.2812866666667,488.5849266666667,12.555,14.446000000000002,60.29965,21.07532,470.6706666666667,450.2306666666667,9.000000000000064,12.1,6.52,6.04,0.6,목포,10.10868947396876
2016.0,2.0,서남해역,신안연안,1,2,6.1056,5.88,31.4719,31.6205,8.1,8.09,10.319910964354905,10.117046156081173,1.364660266666669,1.46786986666667,9.716,5.837999999999999,3.514,3.164,208.264,217.644,221.49400000000003,226.646,1305.21216,516.78368,12.586,15.717,55.59695,40.449729999999995,477.42800000000005,478.24,20.999999999999908,26.399999999999977,4.48,2.908,0.7,신안,10.138357338624212
2016.0,2.0,서남해역,신안연안,2,2,6.7029,6.6831,32.4632,32.4607,8.04,8.05,10.01,9.92,1.3990634666666681,1.2442490666666686,5.558,8.89,2.184,2.044,178.03799999999995,193.984,185.78,204.918,1122.78334,1141.0889,18.197,20.181,63.803580000000004,51.523860000000006,527.3240000000002,502.292,13.800000000000036,38.39999999999988,0.6679999999999999,0.828,0.2,신안,9.893018138446546
2016.0,2.0,서남해역,무안연안,1,2,5.2489,5.0282,30.3163,30.331,8.47,8.43,12.120259457526085,11.7813957752809,1.5538778666666684,1.5710794666666676,20.86,14.182,5.026,4.676,128.51999999999998,161.15400000000002,154.40599999999995,180.01200000000003,808.26592,645.39552,1.147,1.891,24.1614,17.077280000000002,192.528,226.296,27.9,10.199999999999932,21.12,15.12,1.0,무안,10.4365770399005
2016.0,2.0,서남해역,무안연안,2,2,4.7691,4.7068,31.3265,31.357,8.33,8.29,11.646598009571695,11.366880736422214,1.4506682666666673,1.3130554666666672,6.3279999999999985,16.366,2.52,4.9,146.79,141.06400000000005,155.638,162.33,403.87872,558.10888,3.3169999999999997,9.021,29.626079999999998,25.12488,378.56,389.732,18.30000000000004,24.999999999999968,9.588,7.476,0.9,무안,10.447720745711203
2016.0,2.0,서남해역,무안연안,3,3,5.0166,5.0233,31.3528,31.4997,8.27,8.25,11.49393586935544,11.296209615039627,1.60548266666667,2.0183210666666684,4.242,19.441333333333333,2.94,2.394,167.45399999999995,189.868,174.63599999999997,211.7033333333333,860.8059599999997,1036.8311800000001,10.943,14.353000000000002,46.43521000000001,70.75905,469.336,495.152,39.2,40.5,4.44,3.652,0.3,무안,10.357789534578105
2016.0,2.0,서남해역,함평연안,1,3,3.8485,3.8341,31.6093,31.6024,8.08,8.13,11.666884270963015,11.542329454811561,1.0533653333333313,1.5828949333333322,33.642,23.968000000000004,0.812,1.092,199.92,199.57,234.374,224.63,495.12876,459.0474,17.143,17.855999999999995,49.58047,38.20967,593.2919999999998,666.96,23.299999999999986,25.099999999999948,0.6759999999999999,0.904,0.2,함평,10.657237872805265
2016.0,2.0,서남해역,함평연안,2,2,3.8891,3.8942,31.7779,31.7586,8.2,8.17,11.895662653643148,11.598918510929133,0.967957333333333,0.8483861333333326,32.144,15.806,1.232,1.33,177.49200000000005,201.04,210.868,218.176,479.33774000000005,384.2048,17.98,14.043,45.88837,63.97718,663.684,692.9440000000003,17.39999999999997,36.500000000000135,0.5,2.21,0.2,함평,10.630335137060406
2016.0,2.0,서남해역,함평연안,3,1,4.0567,3.8534,31.5473,31.5623,8.17,8.17,11.455684492175514,11.373940468612954,1.1046101333333331,1.8732821333333316,28.91,18.858,1.26,1.148,172.91400000000004,180.614,203.084,200.62,431.76084000000003,495.93404,15.531,14.694,23.29743,36.91945,544.768,646.2959999999998,25.899999999999977,41.39999999999999,0.516,0.708,0.8,함평,10.654974310733651
2016.0,2.0,서남해역,함평연안,4,1,3.86,3.8813,31.3579,31.4773,8.2,8.17,11.410534731285837,11.49077091693609,1.0362837333333317,1.258344533333333,31.948,33.306,1.75,1.372,167.692,180.768,201.39,215.446,471.16958,438.86710000000005,11.811,13.919,22.3541,28.1015,505.56800000000004,610.96,17.39999999999997,21.10000000000001,0.648,0.88,1.0,함평,10.653617178559788
2016.0,2.0,서해중부,고창연안,1,2,4.4362,4.3137,31.8487,31.8611,8.34,8.33,12.628355874490962,12.390639585338151,1.60548266666667,1.7947002666666692,9.702,12.138,1.008,1.288,4.773999999999999,8.134,15.484000000000002,21.56,844.94872,944.3105,1.6119999999999999,0.8370000000000001,35.36107999999999,28.2968,73.444,65.828,15.900000000000027,22.099999999999948,17.28,17.16,1.0,고창,10.513717821186617
2016.0,2.0,서해중부,고창연안,2,3,4.4845,4.319,31.9371,31.9439,8.28,8.29,12.143914449504685,11.988708644178429,1.8979098666666696,1.6914906666666685,13.048,12.474,2.73,2.5340000000000003,36.386,46.438,52.164,61.44600000000001,874.35782,1102.79288,1.3330000000000002,2.821,32.39345,31.888150000000003,209.776,201.488,15.1,22.50000000000001,13.2,12.96,0.9,고창,10.50658812202608
2016.0,2.0,서해중부,고창연안,3,3,5.0472,4.6729,31.7614,31.8366,8.33,8.35,12.603088557433194,12.67981325484121,2.0011194666666685,2.379554666666669,5.5440000000000005,16.338,0.5880000000000001,0.42,9.786,5.362,15.918,22.120000000000005,883.5849400000003,561.9621,0.93,1.705,49.94999,46.8255,82.432,49.868,27.699999999999946,33.5,18.84,21.36,0.6,고창,10.423315495970796
2016.0,2.0,서해중부,고창연안,4,3,5.0392,4.7601,31.9558,31.9439,8.22,8.25,12.02447086975853,12.221584336636178,2.4999658666666664,2.6375786666666663,27.552,27.062,0.7140000000000001,0.546,66.72399999999999,63.28000000000001,94.99,90.888,473.1048,662.12958,7.564,8.184000000000001,43.21741,49.66293,350.19599999999997,313.684,38.999999999999865,43.999999999999865,24.18,67.19999999999999,0.1,고창,10.393808919040458
2016.0,2.0,서해중부,전주포연안,1,2,4.387,4.35,31.5573,31.63,8.13,8.14,12.176639469679856,12.075931461192573,1.5710794666666676,1.6054826666666668,7.1960000000000015,17.668,4.578,4.564,36.428,41.174,48.202,63.40600000000001,1002.4018199999999,203.40866,3.0380000000000003,3.2239999999999998,32.52613,15.749240000000002,180.292,161.308,27.29999999999999,36.89999999999999,9.108,18.96,1.0,전주포,10.520424893353427
2016.0,2.0,서해중부,전주포연안,2,2,4.15,4.2053,31.7024,31.8003,8.3,8.26,11.754328274199624,11.688656691300096,1.2614506666666685,0.9862250666666679,11.046,6.79,4.3260000000000005,3.612,56.056,68.684,71.428,79.086,288.89588,585.5199,5.239000000000001,7.688,21.67148000000001,40.2721,252.78400000000002,259.448,11.699999999999989,25.29999999999999,23.76,25.44,1.1,전주포,10.546039033873656
2016.0,2.0,서해중부,전주포연안,3,2,4.6549,4.4030000000000005,32.0163,32.0671,8.29,8.25,11.958566208716448,11.545065380622685,1.2098458666666665,1.175442666666667,5.726,8.777999999999999,3.094,2.6180000000000003,95.354,114.38,104.174,125.776,491.19545999999997,429.7384,10.509,14.012,28.24379,33.978790000000004,364.86800000000005,368.564,10.700000000000044,16.1,8.676,7.284,1.3,전주포,10.476402190886283
2016.0,2.0,서해중부,전주포연안,4,2,4.2068,4.2814,31.5523,31.7443,8.44,8.4,12.712482945906684,12.396304550866587,2.7407882666666668,2.052724266666667,3.178,1.848,0.112,0.168,2.17,2.17,5.46,4.186,383.07122,1083.53504,0.5579999999999999,0.5579999999999999,33.38824,16.987070000000006,8.624,31.976,15.199999999999992,26.89999999999998,21.12,18.48,1.1,전주포,10.53021018237687
2016.0,2.0,서해중부,전주포연안,5,2,4.3367,4.23,31.829,31.84,8.35,8.35,11.728920115364234,11.710308207858837,1.8291034666666683,1.7086922666666684,2.31,9.24,1.008,0.77,8.526000000000002,11.872,11.844000000000001,21.881999999999998,370.20102,700.11102,0.093,1.55,33.852000000000004,13.63814,92.204,71.76400000000002,20.40000000000003,8.500000000000009,17.4,18.0,1.0,전주포,10.536855792412961
2016.0,2.0,서해중부,전주포연안,6,2,4.4121,4.3868,32.1021,32.1038,8.24,8.25,11.312157715489588,11.440636424282046,1.175442666666667,1.4850714666666665,4.158,2.604,2.2960000000000003,2.45,62.23,72.96799999999998,68.684,78.02199999999998,482.14796,808.5622999999997,5.146,6.665,70.61366,17.479969999999998,284.06,267.26,22.60000000000001,18.799999999999983,11.112,11.772,1.1,전주포,10.478021082985467
2016.0,2.0,서해중부,전주포연안,7,2,4.2655,4.3114,31.7607,31.8058,8.32,8.29,11.687843644019134,11.661566553587456,1.1066362666666687,1.467869866666667,5.385333333333333,10.192,3.3553333333333333,3.4253333333333336,31.44400000000001,53.43333333333332,40.184666666666665,67.05066666666666,318.9529,411.42962,1.3536666666666666,4.1126666666666685,27.25055,33.27819,173.92666666666665,204.80133333333333,12.299999999999974,12.700000000000045,14.04,12.6,1.3,전주포,10.518162075359225
2016.0,2.0,서해중부,전주포연안,8,2,4.541,4.4705,31.708,31.8321,8.33,8.32,12.57023748317363,11.939818703514886,1.7086922666666684,1.777498666666666,7.550666666666667,7.004666666666666,3.8593333333333333,3.3926666666666665,38.43466666666666,45.63533333333334,49.84466666666666,56.03266666666667,338.91438,403.61874,3.203333333333333,5.135666666666666,26.693790000000003,30.18067000000001,188.22533333333337,182.868,37.29999999999996,40.30000000000006,14.52,16.200000000000006,1.2,전주포,10.475350985883058
2016.0,2.0,서해중부,군산연안,1,2,4.9852,4.4604,25.1073,27.239,8.64,8.48,14.478858164615755,12.91911866988157,2.465562666666667,2.9988122666666683,70.238,100.95866666666666,27.076,20.202,643.748,419.034,741.062,540.1946666666666,1310.5435,1366.50346,0.899,2.1390000000000002,47.30011,48.88762000000001,22.84800000000001,49.308,17.100000000000005,28.70000000000001,32.64,41.0,1.0,군산,10.801086351776123
2016.0,2.0,서해중부,군산연안,2,2,4.3104,4.235,29.4294,30.5821,8.44,8.33,13.261076346650555,12.009669470315375,2.7579898666666667,2.568772266666668,23.142,11.521999999999998,16.464000000000002,12.152,245.46200000000002,152.17999999999995,285.068,175.85399999999996,1035.52918,787.83068,1.705,3.627,35.92869,35.92869,84.92399999999998,204.232,14.1,16.000000000000018,21.36,28.4,1.2,군산,10.62371010785785
2016.0,2.0,서해중부,군산연안,3,2,4.3593,4.3524,30.4042,31.3776,8.33,8.27,12.677268311707499,11.832836162190835,2.1559338666666674,1.6054826666666668,30.268,22.93666666666667,27.72,7.657999999999999,142.548,89.83800000000002,200.536,120.43266666666668,1362.04292,922.13464,2.759,4.867,40.55978,40.55978,172.872,241.472,12.400000000000027,13.400000000000027,14.88,22.20000000000001,1.3,군산,10.537391954364553
2016.0,2.0,서해중부,군산연안,4,2,4.4478,4.448,31.0404,31.4234,8.3,8.29,12.497543655502396,12.013348350075765,1.9839178666666684,2.413957866666668,12.642,11.2,11.592,5.8660000000000005,86.744,63.056000000000004,110.978,80.12200000000001,1087.3555,676.03494,2.48,4.061,43.61824,43.61824,175.308,206.108,15.1,18.100000000000065,10.284,19.84,1.1,군산,10.509497851343935
2016.0,2.0,서해중부,군산연안,5,2,5.0021,4.5764,30.6989,31.8204,8.28,8.19,13.513958255367234,12.146345055718474,2.4827642666666665,2.052724266666667,19.222,16.043999999999997,14.238,4.746,66.02399999999999,43.87600000000001,99.48399999999998,64.666,547.2415199999998,331.13752,0.868,3.503,31.63581,28.913079999999997,42.588,191.324,10.300000000000033,18.000000000000018,21.96,22.20000000000001,1.2,군산,10.449038134679217
2016.0,2.0,서해중부,군산연안,6,2,4.913,4.539,31.72,32.1855,8.29,8.2,12.884791487081339,11.538442924816543,2.069925866666666,1.5882810666666676,6.468,13.972,2.2680000000000002,2.3520000000000003,7.336,76.03399999999998,16.072000000000006,92.358,421.86928,568.03152,0.93,10.137,20.53533,20.53533,116.396,351.736,8.000000000000009,15.799999999999981,15.96,9.72,1.3,군산,10.433396397745025
2016.0,2.0,서해중부,군산연안,7,2,4.9906,4.6607,32.2244,32.2525,8.16,8.15,11.515185383134313,11.198934224930612,1.6742890666666688,1.364660266666669,9.226,11.788,2.24,1.4280000000000002,107.54799999999999,95.43799999999999,119.01399999999998,108.654,474.72586,920.40746,14.632,12.4,19.37221,19.37221,406.728,340.2,6.199999999999982,6.400000000000016,3.04,3.384,1.9,군산,10.39782520093857
2016.0,2.0,서해중부,군산연안,8,2,4.5634,4.4913,31.3516,31.5125,8.18,8.3,12.593179395731935,13.640263748064015,2.0011194666666685,1.8807082666666672,9.912,10.579333333333333,7.0,2.184,75.166,84.714,92.078,97.47733333333332,881.9664,770.8218,4.0920000000000005,11.656,28.92052,28.92052,201.264,349.636,15.400000000000027,20.500000000000018,16.919999999999998,20.76,1.1,군산,10.492161333734614
2016.0,2.0,서해중부,군산연안,9,2,4.5044,4.3427,32.0455,32.1316,8.26,8.24,12.355112961669981,11.566199088436461,1.5538778666666684,1.4850714666666665,7.7840000000000025,10.794,2.758,2.156,56.378,86.8,66.92,99.75,271.23684000000003,558.27534,7.439999999999999,11.563,21.36923,37.12715,280.252,348.852,11.199999999999989,17.799999999999983,10.475999999999999,13.44,1.4,군산,10.487436625785225
2016.0,2.0,서해중부,군산연안,10,2,4.5761,4.4618,32.2708,32.2744,8.17,8.19,11.458953423029342,11.447053632842758,1.4506682666666673,2.0011194666666685,6.7479999999999976,8.68,1.9040000000000001,1.666,120.72200000000001,123.48,129.374,133.826,264.88532000000004,819.18858,17.205000000000002,17.948999999999995,17.26377,18.59418,448.56,469.42,11.300000000000033,16.799999999999983,3.252,3.448,1.8,군산,10.446983387810327
2016.0,2.0,서해중부,보령연안,1,1,4.9856,4.8895,32.2077,32.2338,8.16,8.18,11.06035284105144,11.056306435914662,1.3130554666666672,1.0034266666666645,22.96,12.978000000000002,1.596,1.4140000000000001,162.358,138.628,186.914,153.01999999999995,994.1421,792.30396,21.483,20.646,21.63162,20.69162,411.012,455.504,12.500000000000007,17.500000000000018,1.596,2.264,1.3,보령,10.341348095243172
2016.0,2.0,서해중부,보령연안,2,1,5.0828,5.0496,32.2261,32.2272,8.18,8.17,11.326826160406934,11.141015422612288,0.9002170666666669,0.8142090666666656,14.882,12.012,1.7080000000000002,1.764,146.636,129.724,163.226,143.5,255.80912,464.7923,19.375,18.879,19.79599,19.79599,445.312,454.972,9.699999999999989,16.500000000000018,1.5519999999999998,1.724,1.7,보령,10.301715855237015
2016.0,2.0,서해중부,보령연안,3,1,5.175,4.7245,32.2085,32.2351,8.16,8.15,11.259379374670818,11.088616841996444,0.7970074666666658,0.8486122666666651,14.573999999999998,9.856,1.764,1.7919999999999998,152.614,135.47799999999998,168.952,147.126,511.82642,526.9791799999998,19.84,19.809,22.56769,20.98881,457.912,471.01599999999996,7.099999999999995,16.800000000000036,0.3956,0.944,2.0,보령,10.382856222391233
2016.0,2.0,서해중부,보령연안,4,1,4.8905,4.5716,32.2462,32.2717,8.17,8.15,11.094924433452652,11.252461571160591,0.9002170666666669,0.7970074666666658,14.364,12.712,1.806,1.974,140.42000000000002,121.772,156.59000000000003,136.458,383.6623,318.7940000000001,18.383,17.732,26.51647,43.84516,450.184,453.46,10.599999999999998,14.19999999999999,1.372,2.224,1.9,보령,10.419148190865194
2016.0,2.0,서해중부,천 수 만,1,2,4.3904,4.2745,32.1748,32.1761,8.45,8.43,12.680659308211846,12.640808950615805,1.8635066666666644,2.1387322666666653,24.234,6.566,0.252,0.042,12.852,3.0380000000000003,37.338,9.646,246.09648,210.52892000000003,1.426,2.418,20.71947,20.13791,5.0680000000000005,3.92,6.999999999999979,9.399999999999991,4.734,7.14,2.4,천 수 ,10.501925653827168
2016.0,2.0,서해중부,천 수 만,2,2,4.6616,4.6073,32.1604,32.1687,8.29,8.32,11.888118101448601,11.813346526271875,1.5710794666666648,1.5366762666666651,9.356666666666667,10.78,1.148,0.868,55.53800000000001,40.642,66.04266666666668,52.290000000000006,293.41886,296.0244,7.037000000000001,6.8820000000000014,22.89753,23.18211,184.212,155.09199999999996,7.450000000000013,10.700000000000015,6.36,7.62,1.8,천 수 ,10.417151520077587
2016.0,2.0,서해중부,천 수 만,3,2,4.6962,4.6995,32.2283,32.2287,8.23,8.23,11.412593377390662,11.373206938854892,1.2442490666666657,1.2958538666666644,8.232000000000001,11.228000000000002,1.344,1.1340000000000001,100.422,100.436,109.99799999999999,112.798,341.1655800000001,264.45594,13.578,13.981,27.7605,22.847929999999998,324.716,325.78,12.399999999999967,16.799999999999983,5.8,5.4,1.2,천 수 ,10.389623612532564
2016.0,2.0,서해중부,천 수 만,4,2,4.8210000000000015,4.8174,32.21,32.2129,8.17,8.19,11.077964867868404,10.968278518431266,1.1410394666666648,1.2098458666666665,12.894,16.17,1.4140000000000001,1.3019999999999998,130.01799999999997,121.898,144.32599999999996,139.37,378.73262,383.45874,17.174000000000003,17.267000000000003,30.37132,29.356690000000004,405.692,408.492,16.1,18.99999999999996,3.708,3.488,1.2,천 수 ,10.360916554571656
2016.0,2.0,서해중부,천 수 만,5,3,4.8742,4.8687,32.2396,32.2413,8.18,8.14,11.095576894685363,11.09151760290802,1.123837866666665,1.3130554666666672,13.425999999999998,12.25,1.4280000000000002,1.1340000000000001,146.88799999999995,139.454,161.74199999999996,152.83800000000005,409.9375,381.5805,19.344,20.367,34.62793,36.64479,451.164,451.80800000000005,27.500000000000025,28.499999999999968,3.084,3.116,0.7,천 수 ,10.346063933191171
2016.0,2.0,서해중부,천 수 만,6,2,4.6553,4.5821,32.1757,32.1905,8.29,8.33,11.694385806462035,12.095035862218747,1.0378298666666668,1.3130554666666672,17.233999999999998,6.034,1.1666666666666663,0.6113333333333333,71.25533333333334,34.68733333333333,89.65600000000002,41.332666666666654,498.58382,511.36875999999995,12.007333333333333,7.0989999999999975,28.73379666666667,8.922239999999997,209.132,102.83466666666666,8.500000000000009,15.499999999999954,6.4,8.28,1.6,천 수 ,10.422065439803546
2016.0,2.0,서해중부,천 수 만,7,2,4.8027,4.8213,32.2199,32.2207,8.18,8.19,11.183637028770162,11.073912019411342,1.1066362666666654,0.9518218666666656,39.237333333333346,11.76,1.3626666666666667,1.3906666666666667,128.674,131.35266666666666,169.274,144.50333333333333,475.49824,494.22114000000005,18.92033333333333,18.755,28.25123,18.90159,366.4826666666667,374.752,14.400000000000027,19.2,3.988,3.936,1.1,천 수 ,10.359400735039475
2016.0,2.0,서해중부,태안연안,1,2,3.8754,3.8849,32.0827,32.0823,8.18,8.18,11.653253804258213,11.625729715614915,1.3302570666666669,1.1926442666666668,2.548,4.662,1.442,1.246,212.52,205.002,216.51,210.91,427.38808,474.95294,25.885,25.885,60.52656999999999,61.504,496.972,553.672,15.500000000000016,16.89999999999997,1.228,0.964,0.5,태안,10.60995301697976
2016.0,2.0,서해중부,태안연안,2,2,4.1987,4.2009,32.1098,32.1046,8.13,8.17,12.53392804865797,11.550506793278208,1.0722330666666662,1.3990634666666657,2.786,5.614000000000001,1.722,1.05,208.15200000000002,202.3,212.66000000000003,208.96400000000003,233.79622,270.75748,26.009,25.854,45.55419000000001,59.61083000000001,496.496,553.364,13.100000000000055,13.299999999999981,0.764,0.6759999999999999,0.5,태안,10.525938682959774
2016.0,2.0,서해중부,태안연안,3,1,4.6452,4.298,32.1634,32.1599,8.22,8.21,11.481820821125432,11.404445589751505,0.9690234666666654,1.2614506666666654,3.024,5.558,1.7080000000000002,1.33,191.81400000000002,189.68599999999998,196.546,196.574,375.27882,373.21872,24.552,25.234,31.967509999999997,58.84389,491.764,548.464,11.199999999999989,19.600000000000005,0.612,1.4,1.0,태안,10.496988842882665
2016.0,2.0,서해중부,태안연안,4,1,4.3321,4.0827,32.0589,32.0684,8.48,8.48,12.458161456004012,12.700509641041439,1.3474586666666666,1.6398858666666662,3.131333333333333,4.732,0.644,0.266,11.634,14.994000000000005,15.409333333333334,19.992000000000004,324.4622733333333,303.1742466666667,4.123,5.5489999999999995,24.09785,22.04348,66.36,75.544,5.000000000000004,9.099999999999998,1.712,1.6840000000000002,2.8,태안,10.559178098574616
2016.0,2.0,서해중부,태안연안,5,1,4.2791,4.2651,32.1285,32.1266,8.27,8.3,12.025972187820075,11.725698355085713,0.934620266666666,0.9002170666666669,4.9,4.48,1.4280000000000002,1.624,128.016,123.578,134.344,129.68200000000002,378.63163333333335,395.51666,16.492,16.895,27.83459,30.7179,408.156,402.30400000000003,10.500000000000009,15.699999999999992,1.648,2.136,1.0,태안,10.507796444061649
