년,월,생태구역,연안명칭,"St.
No
",해수수질기준,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층COD,저층COD,표층NH4-N,저층NH4-N,표층NO2-N,저층NO2-N,표층NO3-N,저층NO3-N,표층DIN,저층DIN,표층T-N,저층T-N,표층DIP,저층DIP,표층T-P,저층T-P,표층SiO2-Si,저층SiO2-Si,표층SS,저층SS,표층Chl-a,저층Chl-a,표층투명도,Ds,구군
2016.0,8.0,서남해역,득 량 만,4,1,29.5492,29.4976,32.3798,32.3723,7.99,7.97,6.362694629594399,6.050366414055742,2.34888,2.0670144000000006,5.898666666666667,10.761333333333335,0.8026666666666665,1.47,1.0593333333333337,0.7,7.760666666666667,12.931333333333335,252.07,224.854,11.439,14.012,51.646,58.776,1195.7026666666666,1191.1013333333335,9.099999999999998,18.70000000000005,3.32,3.12,2.0,6.360095856192707,득 량 
2016.0,8.0,서남해역,득 량 만,5,1,24.8017,24.5562,32.323,32.3153,8.18,8.18,6.255112836340388,6.541766731948595,1.3310320000000022,1.2214176000000019,0.6066666666666667,8.297333333333334,1.7173333333333332,2.3006666666666664,5.1613333333333316,3.1966666666666668,7.485333333333331,13.794666666666668,159.25,123.33066666666666,1.7153333333333332,3.0225,22.289,22.58866666666667,472.584,452.19999999999993,8.100000000000051,12.400000000000027,3.866666666666666,2.9566666666666666,3.0,6.908976481665093,득 량 
2016.0,8.0,제주,제주연안,1,2,25.6159,24.5791,29.6788,30.1457,8.27,8.28,8.05,8.35,1.0966416,1.1588623999999987,7.4060000000000015,28.462,0.7886666666666667,0.434,10.962,13.398,19.156666666666666,42.294,169.43733333333333,171.304,3.472,3.782,12.802999999999999,12.369000000000002,197.65200000000002,198.044,6.199999999999982,5.599999999999994,0.952,1.044,6.5,6.992359837392728,제주
2016.0,8.0,제주,제주연안,2,1,27.162,18.0,29.0577,32.4853,8.34,8.18,8.06,7.71,1.3610799999999998,0.7544271999999991,7.56,9.03,0.6953333333333334,2.198,2.4919999999999995,47.208,10.747333333333335,58.43600000000001,139.53799999999998,176.02200000000005,3.1310000000000002,5.735,11.253,11.78,148.54,235.00400000000002,3.900000000000015,3.9000000000000696,0.9,0.268,7.5,7.778329555724233,제주
2016.0,8.0,제주,제주연안,3,2,24.9871,22.04,29.8814,31.06,8.36,8.31,8.18,7.91,1.3144143999999982,1.0499759999999982,11.116,13.23,0.9520000000000001,0.9940000000000001,14.419999999999998,25.928,26.488000000000003,40.152,150.136,155.554,2.697,3.3169999999999997,12.338,10.725999999999999,201.628,224.728,3.3999999999999586,5.900000000000016,1.036,0.778,5.5,7.2756378608183025,제주
2016.0,8.0,제주,조천연안,1,2,26.1034,20.9693,29.3671,31.3177,8.27,8.19,7.47,7.27,1.6384810666666685,1.0007178666666685,11.76,19.614,0.308,0.9940000000000001,14.924000000000001,50.694,26.992,71.30199999999998,168.0,195.16,2.6660000000000004,3.596,12.462000000000002,15.19,119.868,241.612,3.79999999999997,3.900000000000015,0.988,0.682,6.0,7.4076460161572975,조천
2016.0,8.0,제주,조천연안,2,3,24.6976,15.0109,29.9686,33.706,8.28,8.06,7.68,6.46,1.2496010666666684,0.5029514666666679,10.696,12.515999999999998,0.112,0.672,28.840000000000003,117.23600000000002,39.648,130.424,163.184,206.178,3.4410000000000003,17.887,12.71,20.243,204.00799999999998,364.67199999999997,6.800000000000027,6.3999999999999595,0.812,0.0936,7.0,8.188837818727514,조천
2016.0,8.0,제주,조천연안,3,2,24.016,19.0738,30.0443,32.1579,8.12,8.06,7.66,7.49,1.1096042666666688,0.7362794666666684,7.21,9.492,0.7979999999999999,2.744,47.628,40.964,55.636,53.2,169.04999999999995,166.61866666666668,2.697,6.603,12.586,10.787999999999998,266.532,189.224,3.0000000000000027,4.500000000000004,0.934,0.294,6.0,7.635740184133018,조천
2016.0,8.0,제주,성산연안,1,2,27.7245,21.2339,29.2475,31.7254,8.37,8.23,7.47,6.96,1.0162730666666682,1.0007178666666685,11.508,12.908,1.2086666666666666,1.974,18.732,60.32600000000001,31.448666666666664,75.20800000000001,168.616,213.416,2.821,5.735,11.966,17.546,195.58,259.05600000000004,6.0000000000000036,6.300000000000027,0.894,0.732,5.5,7.3542731625360265,성산
2016.0,8.0,제주,성산연안,2,3,29.8107,16.3918,28.3994,33.868,8.18,8.13,7.4,6.5,1.3895978666666684,0.5496170666666669,10.052,9.142,0.644,3.0380000000000003,21.546,92.75,32.242,104.93,153.776,218.40466666666663,3.286,13.144,10.292,16.926000000000002,197.96,293.44,3.1999999999999806,5.300000000000027,0.848,0.1908,7.0,7.95881085430377,성산
2016.0,8.0,제주,표선연안,1,3,30.5354,17.2448,27.8992,33.9085,8.34,8.06,7.33,5.85,1.6540362666666684,0.4251754666666696,11.2,12.796,1.008,3.234,14.195999999999998,110.684,26.404,126.714,145.95000000000005,193.438,3.379,16.492,9.083,19.53,179.28400000000005,341.79600000000005,3.6999999999999815,7.500000000000008,0.908,0.1376,6.0,7.825357622227861,표선
2016.0,8.0,제주,표선연안,2,3,30.3233,18.464,27.9558,33.4153,8.38,8.11,7.55,6.46,1.3118218666666672,0.3940650666666674,9.478000000000002,14.91,1.2880000000000005,7.0280000000000005,13.902,75.012,24.668000000000006,96.95,179.074,160.356,2.883,12.431,11.345999999999998,14.57,218.12,273.784,4.900000000000016,7.100000000000051,0.778,0.1672,6.0,7.666864276578154,표선
2016.0,8.0,제주,서귀포연안,1,3,30.4994,17.5985,27.8436,33.6071,8.17,8.09,7.0,6.71,1.5140394666666683,0.4718410666666686,17.150000000000002,11.298,0.098,3.892,33.25,65.128,50.49800000000001,80.318,163.884,150.178,2.9760000000000004,10.725999999999999,10.23,13.299,233.71599999999998,241.08,6.0000000000000036,5.50000000000006,0.87,0.206,5.5,7.786104747922415,서귀포
2016.0,8.0,제주,서귀포연안,2,1,27.2945,24.6641,28.302,31.3039,8.4,8.17,8.78,7.44,1.5451498666666676,0.7518346666666681,20.594,13.37,0.8633333333333334,5.726,13.906666666666665,57.652,35.36400000000001,76.748,155.67999999999995,218.792,2.759,8.401,9.269,17.855999999999995,140.952,238.672,4.6999999999999815,6.5000000000000036,0.464,0.208,7.5,6.936027273172923,서귀포
2016.0,8.0,제주,서귀포연안,3,3,30.1991,15.4155,28.1289,33.8853,8.13,8.12,7.4,6.8,1.187380266666667,0.3940650666666674,8.652000000000001,12.236,0.196,4.7040000000000015,19.194000000000006,66.27600000000001,28.041999999999998,83.21600000000002,144.80200000000005,179.78799999999995,2.6660000000000004,12.338,8.834999999999997,13.919,156.1,260.008,3.500000000000003,6.099999999999994,0.5479999999999999,0.248,6.5,8.11366029847321,서귀포
2016.0,8.0,제주,대정연안,1,1,28.0415,22.551,28.6774,31.0042,8.41,8.28,7.32,7.42,1.2029354666666696,0.580727466666669,6.8039999999999985,7.6720000000000015,0.406,0.938,18.144000000000002,69.538,25.35400000000001,78.148,187.558,175.042,3.007,6.479,12.214,12.524000000000001,121.94,242.312,3.6999999999999815,5.4999999999999485,0.336,0.268,8.0,7.211435832329141,대정
2016.0,8.0,제주,대정연안,2,2,29.3716,16.38,27.8492,33.66,8.45,8.17,7.51,7.03,1.4207082666666675,0.6429482666666677,13.874,22.596,0.9053333333333332,5.754,21.84933333333333,85.67999999999998,36.62866666666667,114.03,128.66,161.48533333333333,3.286,9.579,7.254,10.912,143.584,241.724,11.799999999999974,8.099999999999996,0.386,0.22,8.0,7.970704411693081,대정
2016.0,8.0,제주,대정연안,3,1,28.7113,19.9857,28.4893,31.9419,8.45,8.21,7.63,7.05,1.3740426666666683,0.4407306666666693,6.608,5.6560000000000015,1.1806666666666663,1.358,5.8660000000000005,70.238,13.654666666666666,77.252,145.82399999999996,187.04,3.0380000000000003,8.959,10.571000000000002,14.632,160.776,264.096,2.69999999999998,4.900000000000071,0.394,0.1882,10.0,7.515891248357712,대정
2016.0,8.0,제주,한림연안,1,1,26.3749,19.2,29.336,32.15,8.42,8.25,7.76,7.77,1.1718250666666674,1.0007178666666685,14.097999999999999,14.672,0.728,0.9520000000000001,10.878,41.342,25.704,56.966,162.106,208.642,2.852,4.123,11.005,13.981,157.16400000000004,230.468,4.400000000000015,6.199999999999982,0.6920000000000001,0.486,9.0,7.6179369479173324,한림
2016.0,8.0,제주,한림연안,2,2,26.7329,17.4221,29.093000000000004,32.7511,8.41,8.18,7.88,7.71,1.3895978666666684,0.5651722666666693,14.21,10.136,1.3906666666666667,1.75,9.977333333333336,72.96799999999998,25.57800000000001,84.85399999999998,137.10199999999998,142.47799999999995,3.255,9.92,9.92,11.253,164.5,270.956,4.89999999999996,3.999999999999948,0.8959999999999999,0.1672,6.5,7.8530307449668175,한림
2016.0,8.0,제주,한림연안,3,2,26.0413,15.6579,29.0094,33.4499,8.4,8.14,7.53,7.53,1.0473834666666673,0.3940650666666674,46.06,9.52,1.6566666666666667,0.7000000000000001,23.604,107.52,71.32066666666667,117.74,168.07000000000005,221.228,2.883,14.88,12.307,20.243,170.828,317.6040000000001,3.6999999999999815,5.700000000000037,0.476,0.071,7.0,8.095934367873573,한림
2016.0,8.0,서남해역,완도연안,1,1,24.8475,22.1159,32.1588,32.3506,8.11,8.14,6.639333526533287,7.033167049841449,1.2840544000000005,1.205758400000002,3.458,3.738,2.3193333333333332,2.5573333333333332,8.045333333333335,11.354,13.822666666666667,17.649333333333328,162.218,151.032,6.6546666666666665,3.802666666666666,25.11000000000001,18.972,259.92400000000004,185.36,10.000000000000009,9.500000000000009,1.604,1.804,2.1,7.211359282124689,완도
2016.0,8.0,서남해역,완도연안,2,1,25.6732,24.6839,32.1003,32.1405,8.09,8.1,6.255112836340388,6.326779092870472,1.4249872000000003,1.1587808000000004,3.770666666666667,13.468,1.9366666666666668,2.1466666666666665,5.702666666666667,8.376666666666665,11.410000000000002,23.99133333333333,170.47799999999995,169.73600000000005,9.103666666666667,7.037000000000001,26.133000000000006,25.451,442.83866666666665,270.86266666666666,11.800000000000033,6.300000000000027,2.556,1.948,1.2,6.900619503406036,완도
2016.0,8.0,서남해역,완도연안,3,1,25.5203,22.3591,32.1444,32.3622,8.14,8.12,7.576832010603957,6.679973071355959,1.6911936000000003,1.2370768000000014,7.126,6.981333333333333,0.6066666666666667,2.067333333333333,2.1653333333333338,12.133333333333333,9.898,21.182,189.266,145.58599999999996,4.536333333333332,4.629333333333333,34.906,17.576999999999998,154.0653333333333,240.8093333333333,6.700000000000039,9.800000000000033,1.5759999999999998,1.208,2.5,7.1794808689678336,완도
2016.0,8.0,서남해역,완도연안,4,2,22.3283,18.2916,32.1364,32.8538,8.2,8.15,7.34629959648822,6.296066573002171,1.1900992000000024,1.0178480000000008,5.5440000000000005,8.834,1.7686666666666666,4.097333333333333,5.8240000000000025,55.328,13.136666666666667,68.25933333333333,166.23600000000005,168.21,2.728,8.380333333333335,25.791999999999998,17.391000000000002,178.28533333333337,234.98533333333333,4.049999999999998,3.650000000000015,0.908,2.1,6.2,7.717954968269921,완도
2016.0,8.0,서남해역,완도연안,5,3,25.3905,21.1978,32.2954,32.4891,8.13,8.11,7.914946217973712,6.449629172343688,2.5054720000000024,1.0335072000000003,3.7940000000000014,9.142,0.6113333333333333,4.6386666666666665,1.96,27.916000000000004,6.365333333333334,41.69666666666667,126.50399999999999,161.042,3.513333333333333,7.026666666666667,11.966,19.902,414.25066666666663,322.46666666666664,13.199999999999989,20.299999999999983,7.6,0.7040000000000001,1.8,7.326296570970874,완도
2016.0,8.0,서남해역,도 암 만,1,3,25.9357,25.5575,32.09,32.1419,7.98,8,6.072571128260251,5.395786382099061,1.3780096000000008,0.8299376000000018,56.854,43.148,5.768,6.262666666666667,41.342,26.208,103.964,75.61866666666666,193.998,189.448,16.585,17.463333333333335,30.938,29.047,624.008,551.5813333333333,4.900000000000071,5.800000000000027,0.894,0.414,1.7,6.797846290657706,도 암 
2016.0,8.0,서남해역,도 암 만,2,2,29.8519,26.7914,31.0817,32.1365,8.01,8,6.365130782786025,5.585119619480131,1.4876240000000016,1.5032832000000016,10.43,46.99800000000001,3.560666666666666,4.256,19.082000000000004,19.492666666666672,33.07266666666667,70.74666666666667,254.45,246.75,17.783666666666665,21.751666666666665,53.526666666666664,52.297,1026.62,912.6039999999999,11.099999999999998,25.499999999999968,0.86,0.84,1.0,6.657770996459609,도 암 
2016.0,8.0,서남해역,도 암 만,3,3,29.8144,26.8744,30.3644,31.9028,7.98,7.93,6.106539869068072,4.875744522675246,1.8008080000000004,1.2683952000000007,44.93066666666667,110.81466666666664,9.389333333333333,7.247333333333333,44.27733333333334,32.10666666666667,98.59733333333334,150.1686666666666,314.02933333333334,254.618,33.872666666666674,30.67966666666667,67.642,52.34866666666667,1504.636,1007.9159999999997,12.1,21.000000000000018,2.7,0.244,1.0,6.657264455554001,도 암 
2016.0,8.0,서남해역,도 암 만,4,4,29.7525,27.31,29.7948,31.737,7.95,7.92,6.026478961153573,5.182539295274449,1.9104224000000007,1.7068528000000027,87.95266666666667,96.53933333333332,12.702666666666666,9.263333333333332,62.31400000000002,41.799333333333344,162.96933333333337,147.602,316.6286666666667,331.2820000000001,40.806333333333335,36.755666666666656,64.73833333333333,68.27233333333334,1674.6053333333334,1304.0626666666667,13.900000000000027,17.49999999999996,3.38,0.596,0.8,6.615205464836054,도 암 
2016.0,8.0,서남해역,도 암 만,5,4,29.6446,28.9212,29.395,30.7231,7.93,7.89,5.975792282105452,5.086228239487936,2.176628800000001,1.5032832000000016,110.23133333333332,141.33933333333334,17.948,11.610666666666665,89.67933333333332,50.05466666666666,217.85866666666664,203.00466666666668,439.50666666666666,329.54133333333334,53.21666666666667,45.09466666666668,95.449,65.73033333333333,2048.125333333333,1489.88,15.599999999999948,14.000000000000012,2.26,0.7659999999999999,0.8,6.47850553593484,도 암 
2016.0,8.0,서남해역,도 암 만,6,4,30.5005,30.1405,28.37,29.2321,7.92,7.86,5.944050398913536,5.101657581978452,2.6777232000000013,1.9887184000000024,121.786,172.4333333333333,22.43733333333333,14.755999999999998,139.16000000000003,71.63799999999998,283.3833333333333,258.82733333333334,549.3133333333334,457.91666666666674,66.774,49.91,114.266,98.735,2412.4706666666666,1700.7386666666666,13.69999999999999,25.10000000000001,2.38,1.61,0.7,6.404307559669375,도 암 
2016.0,8.0,서남해역,진도연안,1,1,24.3881,23.4645,31.8869,31.932,8.16,8.1,7.4472705431309905,6.920890094012866,0.9877551999999996,0.8633135999999996,23.044,22.596,5.432,6.874,29.288,37.352,57.763999999999996,66.822,208.46466666666663,187.754,6.324,8.091000000000001,18.073,21.596666666666664,197.148,216.384,3.5499999999999976,5.45000000000001,2.84,2.64,4.8,7.057439644532845,진도
2016.0,8.0,서남해역,진도연안,2,1,26.8082,26.7745,31.9108,31.9063,8.13,8.13,7.530725527780811,7.770267526680727,1.1433071999999989,1.1588623999999987,16.926000000000002,23.702,0.826,0.7000000000000001,2.230666666666667,1.5446666666666669,19.982666666666674,25.94666666666667,175.19133333333332,170.226,3.689,3.782,19.406,18.579333333333327,132.22533333333337,148.64266666666668,10.40000000000002,10.899999999999961,1.816,2.032,1.2,6.668280120375674,진도
2016.0,8.0,서남해역,진도연안,3,1,26.2621,22.9967,31.687,31.8033,8.19,8.19,7.1772424928033445,7.616704927339209,1.1121967999999998,1.283303999999999,21.91,25.284,0.812,0.7000000000000001,0.994,2.478,23.716,28.462,130.50799999999998,157.01000000000005,2.294,2.883,11.563,13.082,151.172,128.77200000000002,3.8499999999999934,4.250000000000004,0.456,2.84,7.1,7.121347413502825,진도
2016.0,8.0,서남해역,진도연안,4,2,22.9041,19.8412,31.7477,32.2054,8.2,8.13,7.08502952715705,6.618548031619352,1.0033103999999993,0.8166480000000005,22.358,24.541999999999998,1.386,6.5379999999999985,2.510666666666667,31.808000000000003,26.254666666666665,62.88799999999999,127.274,176.56799999999996,2.449,7.439999999999999,10.602,15.686,166.99200000000005,211.876,4.70000000000001,5.000000000000032,0.684,3.2,10.0,7.52443129103125,진도
2016.0,8.0,서남해역,해 남 만,1,1,29.6781,26.3498,31.0,31.4918,8.12,8,7.0577689456869015,6.063572627412173,1.8744016,1.672183999999999,3.15,39.242,1.666,12.222,1.974,11.032000000000002,6.79,62.496,187.978,264.46000000000004,3.813,13.175,21.39,42.408,43.344,259.28,10.349999999999998,30.199999999999967,2.54,2.9,4.0,6.731777669201121,해 남 
2016.0,8.0,서남해역,해 남 만,2,2,27.52,26.12,31.32,31.6,8.06,7.98,7.6186512460063875,6.858539732805543,1.7499599999999995,1.0810864000000004,11.228000000000002,24.836,3.22,14.041999999999998,5.249999999999999,12.152000000000001,19.698,51.03,183.344,226.2493333333333,3.565,7.502000000000002,21.204,20.026,51.968,242.592,5.9500000000000135,7.3000000000000025,4.44,4.04,3.0,6.753858079695392,해 남 
2016.0,8.0,서남해역,목포연안,1,5,28.61,25.7615,29.13,31.0127,8.23,7.8,6.6682673482428125,3.6163209500247393,3.6695168,0.9795743999999984,18.578,47.082,13.552,76.35600000000002,13.776,99.30200000000002,45.90599999999999,222.74,447.5053333333333,305.256,4.526,50.964,58.714,55.756,99.428,601.636,9.699999999999989,8.400000000000018,10.44,7.84,1.2,6.81773367622466,목포
2016.0,8.0,서남해역,목포연안,2,1,27.5358,27.4398,31.2636,31.308000000000003,7.97,8.06,6.6682673482428125,6.4844375655616036,1.1350624000000007,1.16616,26.684,20.552,12.544,13.552,21.56,20.565999999999995,60.788,54.67,261.4313333333334,228.36333333333332,8.866,9.579,27.14566666666667,25.00666666666667,239.03600000000003,253.904,7.3999999999999915,10.399999999999991,4.02,1.812,2.0,6.616813951522258,목포
2016.0,8.0,서남해역,목포연안,3,2,27.9895,27.0701,31.1146,31.4193,8.16,8.04,7.914672460063898,6.765014190994557,2.1923808000000005,1.0106720000000011,10.626,20.286,2.1,11.395999999999999,8.106,29.236666666666668,20.832,60.91866666666667,267.5726666666667,232.66600000000003,2.759,7.192,28.489,25.296,81.6293333333333,197.708,5.1999999999999815,8.349999999999996,4.4,4.32,2.0,6.6535523032587935,목포
2016.0,8.0,서남해역,목포연안,4,1,27.82,26.2777,31.26,31.5843,8.1,8.02,8.070473099041532,6.858539732805543,1.865855999999999,1.0573183999999995,15.456,12.11,1.7966666666666666,9.716,2.0580000000000003,18.862666666666673,19.310666666666666,40.68866666666667,204.95999999999995,208.5253333333333,3.4410000000000003,5.487,19.964000000000002,17.019000000000002,92.78266666666666,142.38,6.8999999999999915,4.899999999999988,3.66,0.954,3.8,6.736463639221517,목포
2016.0,8.0,서남해역,목포연안,5,5,30.0147,25.6621,27.97,31.0105,8.37,7.77,9.176657635782746,3.5227954082137547,4.1826272000000015,1.1039647999999986,18.951333333333334,43.50733333333333,8.311333333333334,80.35533333333333,8.367333333333335,104.69666666666662,35.63,228.5593333333333,499.81866666666673,444.42066666666665,6.076000000000001,48.93866666666667,63.82899999999999,67.56966666666666,29.316,611.1746666666667,9.599999999999998,5.000000000000004,18.16,3.208,1.2,6.829390905410157,목포
2016.0,8.0,서남해역,목포연안,6,4,28.74,25.5561,29.36,31.0759,8.26,7.84,8.226273738019168,5.3933062444334485,3.6228704,0.8551839999999983,17.276,24.71933333333333,6.626666666666668,61.71666666666667,6.202000000000001,117.76799999999996,30.10466666666667,204.204,308.266,384.08066666666673,6.1069999999999975,47.82266666666666,39.762666666666654,60.62566666666667,55.13200000000001,617.6333333333333,5.9500000000000135,8.800000000000002,9.32,2.52,1.4,6.839234839283875,목포
2016.0,8.0,서남해역,목포연안,7,4,28.27,25.842,29.83,31.304,8.31,7.93,9.176657635782746,4.754215042058386,3.3896383999999995,0.9018304,21.802666666666664,84.81666666666666,2.478,40.67933333333333,2.7113333333333345,57.75933333333333,26.991999999999997,183.2553333333333,304.8826666666667,351.204,3.0690000000000004,36.81766666666667,37.479000000000006,56.83333333333334,40.44133333333335,702.6413333333335,5.699999999999982,9.550000000000002,5.32,4.46,1.9,6.797172533685324,목포
2016.0,8.0,서남해역,목포연안,8,2,28.3,26.9129,30.91,31.3635,8.16,8.09,7.758871821086261,7.107941177634834,1.3371967999999992,1.16616,9.94,14.396666666666668,7.6626666666666665,7.8679999999999986,8.334666666666667,10.420666666666666,25.93733333333333,32.68533333333333,219.1793333333333,217.56466666666665,4.681,4.867,27.81733333333333,28.59233333333333,176.3346666666667,176.57733333333337,5.9500000000000135,9.700000000000014,4.64,2.54,2.8,6.67316002702105,목포
2016.0,8.0,서남해역,신안연안,1,1,26.5135,26.7443,31.5995,31.713,8.08,8.09,7.4472705431309905,7.3105798515586375,1.2340458666666665,1.1407146666666654,9.842,3.5980000000000003,8.96,9.338,15.483999999999998,31.38333333333334,34.286,44.31933333333334,207.5173333333333,202.202,5.146,5.115,30.07,23.436,232.652,246.74533333333332,6.5500000000000025,7.500000000000008,3.96,4.7,2.6,6.678912564810423,신안
2016.0,8.0,서남해역,신안연안,2,1,25.5,24.92,31.79,31.8,8.12,8.1,7.416110415335464,7.139116358238497,0.8607210666666658,0.6896138666666667,9.17,3.654,5.417999999999998,6.7620000000000005,18.886,29.945999999999998,33.474000000000004,40.361999999999995,192.41600000000003,191.212,5.1770000000000005,5.952000000000001,24.893,18.569000000000006,180.292,189.7,5.699999999999982,6.650000000000018,3.54,3.58,2.5,6.885918859808078,신안
2016.0,8.0,서남해역,무안연안,1,1,30.3295,28.545,31.3186,31.3131,7.98,7.96,6.543744146588694,5.974779127815955,1.249601066666666,1.0473834666666673,47.166000000000004,62.31399999999999,18.746,19.11,45.85000000000001,44.324,111.762,125.74799999999999,287.3780000000001,285.362,18.817,19.158,40.672,38.59500000000001,582.904,531.748,14.299999999999981,10.200000000000044,3.86,2.56,0.8,6.49713744272267,무안
2016.0,8.0,서남해역,무안연안,2,2,30.8523,29.6864,31.4904,31.4987,7.98,7.96,6.495426393592884,5.557476223338257,1.2029354666666667,1.016273066666665,5.18,34.02,15.134,20.37,36.75,52.332,57.06399999999999,106.722,252.96599999999998,280.168,10.292,14.043,31.186,30.566,604.548,591.052,9.599999999999998,13.799999999999981,3.28,0.978,1.0,6.371388135343482,무안
2016.0,8.0,서남해역,무안연안,3,1,30.3442,29.2401,31.7807,31.7443,8.07,8.06,7.0808906391429005,6.856367833104797,1.156269866666665,1.0318282666666652,7.7840000000000025,8.652000000000001,9.996,14.14,22.176,37.436,39.956,60.228,234.164,221.438,8.277000000000001,10.137,31.868000000000002,29.201999999999998,468.272,469.504,18.100000000000005,13.6,3.5,3.62,0.7,6.408753575355144,무안
2016.0,8.0,서남해역,함평연안,1,1,29.564,29.5091,31.8274,31.8253,7.91,7.97,6.2187025190472625,7.4360022840752915,1.111803200000001,1.17444,5.138,9.492,26.73066666666667,27.62666666666667,129.18733333333333,134.16666666666666,161.05599999999995,171.2853333333333,299.376,297.122,21.452,20.873333333333328,34.906,38.626,600.404,594.9440000000002,11.399999999999967,15.799999999999981,1.52,0.818,1.7,6.3781209897520545,함평
2016.0,8.0,서남해역,함평연안,2,1,29.3896,29.17,31.8229,31.8147,7.98,7.97,6.530039197799827,6.238542599954194,1.1900992000000024,1.5502608000000004,6.832000000000002,3.514,18.232666666666667,18.816000000000006,111.59866666666665,111.286,136.6633333333333,133.616,264.88,320.362,18.279666666666664,17.597666666666665,31.589,70.30799999999999,540.4466666666666,528.2386666666666,8.400000000000018,73.625,1.096,2.16,1.8,6.413535685924769,함평
2016.0,8.0,서남해역,함평연안,3,1,29.9715,29.5827,31.8289,31.8285,7.99,7.98,6.139021464116305,5.9159033541792985,1.3780096000000008,1.3310320000000022,9.758,15.204,29.60533333333333,26.11000000000001,138.60933333333332,119.46666666666664,177.97266666666667,160.78066666666666,311.6913333333334,323.4653333333333,23.963,20.088,37.31366666666667,50.24066666666666,638.904,542.0426666666667,8.299999999999974,36.599999999999966,0.87,0.7759999999999999,1.7,6.370450789401763,함평
2016.0,8.0,서남해역,함평연안,4,1,30.1504,29.7502,31.8466,31.8432,8.0,8.01,6.267705311620933,5.763713560800718,1.346691200000002,1.3936688000000008,13.944,30.59,25.48933333333333,30.51533333333333,139.5333333333333,139.90666666666667,178.96666666666664,201.012,330.47,337.7639999999999,24.428000000000004,26.21566666666667,41.39533333333333,41.323,719.992,686.9053333333335,7.999999999999952,14.499999999999973,0.8140000000000001,0.706,1.7,6.352799115821696,함평
2016.0,8.0,서해중부,고창연안,1,3,28.8994,26.3803,31.0341,31.433000000000003,8.09,8.02,6.8708081789137365,5.767408411677389,2.447351466666665,1.887364266666666,1.4980000000000002,13.048,1.9180000000000001,3.304,3.332,18.69,6.747999999999998,35.042,251.49599999999998,281.12,12.958,17.732,43.865,47.647,586.7959999999998,724.808,4.7000000000000375,5.5000000000000036,6.74,4.46,2.8,6.730544300909738,고창
2016.0,8.0,서해중부,고창연안,2,3,27.9713,27.4183,31.2193,31.3418,7.95,7.96,5.6867233226837035,5.377718654131619,1.9962506666666664,1.8095882666666647,34.636,56.84,2.478,2.772,4.214,4.55,41.328,64.16199999999999,287.028,303.1280000000001,19.468,20.863000000000003,46.38633333333333,50.375,653.464,696.6120000000003,6.4500000000000135,13.999999999999984,7.44,7.06,2.1,6.617927405091555,고창
2016.0,8.0,서해중부,고창연안,3,2,31.2038,29.1253,31.9613,31.9913,8.22,8.11,8.382074376996805,7.513218525482434,1.8821791999999984,1.9755103999999992,3.556,4.676,1.064,0.9940000000000001,4.83,3.4300000000000006,9.45,9.1,288.5540000000001,311.934,3.875,5.115,43.276,64.325,57.540000000000006,98.0,10.600000000000025,31.20000000000001,10.08,12.6,1.9,6.4119196170195245,고창
2016.0,8.0,서해중부,고창연안,4,2,30.9703,30.6425,32.1254,32.0998,8.23,8.24,8.382074376996805,8.105546956952002,1.991065599999999,2.0066207999999985,11.358666666666664,3.682,0.77,0.812,1.75,2.366,13.878666666666666,6.86,247.24,250.222,2.6660000000000004,2.914,35.991,34.379,48.552,42.644,25.95,13.300000000000004,8.42,8.1,2.0,6.254163312671905,고창
2016.0,8.0,서해중부,전주포연안,1,2,26.9457,26.87,31.3183,31.3334,8.14,8.14,7.088929073482425,6.858539732805543,1.55552,1.6021855999999992,5.614000000000001,13.16,0.8959999999999999,1.064,0.9940000000000001,1.624,7.504,15.848,231.378,220.64,5.022,4.898,31.216999999999995,28.954,244.468,257.74,4.149999999999987,3.6499999999999866,4.5,4.54,3.4,6.6790869090527485,전주포
2016.0,8.0,서해중부,전주포연안,2,2,26.56,26.1755,31.42,31.5366,8.11,8.12,6.683847412140576,6.64031346857991,1.3688575999999983,1.3221919999999996,17.416,14.672,2.31,2.184,1.2600000000000002,2.7299999999999995,20.986,19.586,240.03,203.196,7.471,5.5489999999999995,32.798,25.451,340.564,279.244,4.799999999999999,6.399999999999987,3.64,3.74,4.3,6.749932049181947,전주포
2016.0,8.0,서해중부,전주포연안,3,2,28.0053,25.6865,31.3809,31.6613,8.16,8.11,7.026608817891373,6.43767479465611,1.4621887999999992,1.2910816,8.988,27.23,1.484,4.62,1.4139999999999997,2.772,11.886,34.622,226.002,207.088,8.525,9.703,30.69,28.055,327.74,358.764,2.8000000000000247,4.149999999999987,3.48,2.8,5.4,6.801418713982397,전주포
2016.0,8.0,서해중부,전주포연안,4,3,27.9033,26.51,30.6292,31.2,8.12,8.09,6.418986325878593,5.970047085601188,1.7421823999999988,1.6332959999999983,55.72,74.04599999999998,1.834,2.66,1.19,2.8280000000000003,58.744,79.53399999999998,275.492,298.76,15.314,21.576,42.997,47.151,468.888,636.1133333333332,3.899999999999987,3.35000000000002,3.26,3.18,3.0,6.724662750274754,전주포
