년,시도,시군,일별처리량,"소재지
(도로명 주소 및 지번주소 병기)",시설용량(톤/일)(A),유입BOD(mg/L)평균,방류BOD(mg/L)평균,"평균
처리효율
(%)",유입COD(mg/L)평균,방류COD(mg/L)평균,유입SS(mg/L)평균,방류SS(mg/L)평균,유입T-N(mg/L)평균,방류T-N(mg/L)평균,유입T-P(mg/L)평균,방류T-P(mg/L)평균,유입대장균군수(개/mL)평균,방류대장균군수(개/mL)평균
2015,충남,당진시,5045.016438356164,송산면 유곡로 342-27 (동곡리 306-43),8300,118.9,1.1,0.9907485281749371,92.7,7.4,88.6,4.1,19.17,5.352,0.893,0.039,33559.0,57.0
2015,충남,당진시,247.0,당진시 합덕읍 농공당지길 15-20,300,309.4,4.0,0.9870717517776342,231.5,5.8,276.5,4.4,37.1,8.6,4.7,1.4,70423.0,323.0
2015,충남,당진시,751.7835616438356,당진시 송악읍 한진1길28(한진리 206),1000,254.4,2.3,0.9909591194968552,130.7,6.2,69.5,4.1,7.8,5.2,1.7,0.4,30000.0,87.0
2015,충남,금산군,2440.67397260274,금산군 제원면 금강로 1(명암리 433),2380,55.7,2.6,0.9533213644524235,39.2,7.85,36.3,3.54,11.2,5.95,0.6579999999999999,0.0671,7810.78,89.5
2015,충남,금산군,60.273972602739725,금산군 복수면 복수공단길 12(용진리 115-12),200,60.0,12.6,0.79,23.1,7.2,16.4,4.4,11.29,6.042000000000001,0.77,0.18,4925.0,318.0
2015,충남,금산군,83.52739726027397,금산군 금성면 금성공단로 5-20(하신리 745),200,82.48,6.1,0.9260426770126092,129.1,9.7,105.24,5.8,37.32,8.42,6.57,0.18600000000000003,10832.0,706.0
2015,충남,금산군,128.76712328767124,금산군 추부면 신평공단로 43(신평리 1004-4),300,178.7,1.35,0.9924454392837158,151.0,4.18,312.7,6.28,38.2,11.46,9.2,0.134,2200.0,37.0
2015,충남,부여군,50.13698630136986,은산면 충의로622번길 7-3(은산리 16-7),200,280.6,1.5,0.9946543121881682,556.0,5.3,139.8,2.8,35.2,4.9,0.672,0.044000000000000004,762.5,15.8
2015,충남,서천군,351.5561643835617,장항읍 장항공단28번길 8 (원수리 450-7),1200,313.05,2.62,0.9916307299153492,177.95,9.42,184.0,5.47,39.325,11.77,4.468999999999999,1.062,320225.0,518.0
2015,충남,서천군,279.45205479452056,충남 서천군 종천면 석촌리 672,800,551.0,1.5,0.9972776769509982,222.7,9.3,329.0,1.8,52.413000000000004,3.8289999999999997,9.352,0.23800000000000002,187625.0,29.0
2015,충남,청양군,654.7945205479452,정산면 노루목후동길 224 (역촌리 691),800,1251.0,3.44,0.997250199840128,1113.0,19.0,1331.0,5.57,74.33,0.79,13.31,0.06,5420.0,23.88
2015,충남,청양군,90.41095890410959,충남 청양군 화성면 금계동길 4(장계리 637),200,22.07,1.2,0.9456275487086544,38.2,3.8,19.5,0.7,20.0,3.5,1.48,0.47,687.9,7.0
2015,충남,홍성군,52.05479452054794,홍성군 갈산면 산단로 387(취생리 620) ,400,222.5,2.1,0.9905617977528091,149.8,8.3,237.8,2.4,36.615,10.214,4.189,0.585,314592.0,19.3
2015,충남,홍성군,119.72602739726028,구항면 충서로 966번길 19-4(청광리 26-13),300,125.0,5.5,0.956,104.0,7.4,86.8,2.8,62.595,13.745999999999999,3.125,0.449,152352.5,397.5
2015,충남,예산군,140.02739726027394,충남 예산군 삽교읍 산단3길 146,3250,310.2,4.3,0.9861379754996776,135.8,17.4,132.0,4.6,55.868,11.559000000000001,6.45,0.78,455419.0,3.0
2015,충남,예산군,649.3150684931506,예산읍 예산산업단지로 67-13,1000,568.3,5.5,0.9903220130212916,278.3,45.8,713.5,26.0,55.8,12.5,4.199,0.19,150791.3,157.4
2015,충남,예산군,156.16438356164386,예산군 신암면 추사로 235-5(두곡리 250-13),400,111.1,2.9,0.973897389738974,103.5,6.6,130.0,4.2,23.9,16.2,3.917,1.435,29716.1,288.1
2015,충남,예산군,73.97260273972603,예산군 예산읍 벚꽃로 388번길 4,300,211.8,4.7,0.9778092540132199,133.6,8.7,257.1,4.8,38.3,8.7,5.67,1.7409999999999999,20059.5,729.0
2015,인천,인천시,1678.0,인천시 서구 가람로 48(오류동 161--4),3000,405.0,114.0,0.7185185185185186,274.0,60.0,348.0,39.0,56.0,28.0,11.3,1.4,59000.0,2300.0
2015,경기,안성시,970.1,안성시 공단1로 55,3000,95.9,1.1,0.9885297184567258,67.9,6.4,69.5,4.5,21.33,11.99,2.5580000000000003,0.257,52538.0,208.0
2015,경기,안성시,5439.0,안성시 미양면 제2공단 5길 28,11000,86.2,1.1,0.9872389791183296,72.0,8.6,99.4,1.9,25.319000000000003,6.109,2.024,0.358,68985.0,274.0
2015,경기,포천시,10620.0,포천시 영중면 양문공단로 105(양문리 979),14000,355.2,7.88,0.9778153153153152,342.6,20.09,134.19,2.63,29.78,9.58,16.0,0.1,0.0,45.0
2015,경기,양주시,9244.0,양주시 남면 검준길 184,23000,546.83,2.485,0.9954556260629446,324.0,23.7,200.0,6.7,87.0,14.6,4.1819999999999995,0.031,1007.0,45.0
2015,경기,양주시,81.0,양주시 백석읍 권율로1253번길 52-21,1000,507.0,3.7,0.9927021696252466,287.5,8.7,331.5,2.6,70.059,7.169,7.1739999999999995,0.06,374515.0,68.0
2015,경기,평택시,3833.0,평택시 산단로 52번길 77,6200,180.8,1.4,0.9922566371681416,84.4,8.3,91.9,0.9,31.408,9.352,4.093999999999999,0.114,23149.0,30.0
2015,경기,평택시,2545.0,평택시 청북면 청북산단로 105,5500,161.07,1.0659999999999998,0.9933817594834544,101.9,6.3,87.5,1.0,20.5,4.0,3.6,0.1,26088.0,58.8
2015,경기,평택시,1477.0, 평택시 현곡산단로 16-2,3600,100.5,1.3,0.9870646766169154,75.3,6.9,109.4,2.2,27.217,9.494,3.216,0.159,72000.0,42.0
2015,경기,평택시,346.2,평택시 진위면 진위산단로 53-122,1000,215.3,1.7,0.9921040408732,102.2,8.6,219.7,1.9,40.299,9.726,3.968,0.027999999999999997,135257.0,79.6
2015,경기,파주시,145184.0,파주시 월롱면 엘씨디로 305,185000,268.3,0.9,0.9966455460305628,108.0,22.5,55.4,1.7,46.563,8.581,3.498,0.063,1905.0,30.0
2015,경기,파주시,4326.0,파주시 파주읍 돈유1로 13,10000,129.3,1.2,0.9907192575406032,86.9,8.2,153.1,2.8,24.21,8.062999999999999,2.46,0.08900000000000001,141378.0,30.0
2015,경기,파주시,7659.0,파주시 월롱면 휴암로 434,17000,87.9,1.1,0.987485779294653,67.9,4.6,84.6,1.9,19.557000000000002,3.645,0.894,0.027000000000000003,16192.0,30.0
2015,경기,파주시,87.99999999999999,파주시 파평면 청송로 208번길 30,190,171.2,4.6,0.9731308411214952,440.6,7.5,194.9,4.3,22.379,1.396,1.536,0.139,3000.0,25.0
2015,경기,화성시,1364.0,화성시 마도면 마도공단로 1길 176,2500,150.9,2.1,0.9860834990059644,70.9,7.3,140.4,2.4,34.384,3.8989999999999996,3.975,0.055,86773.0,25.0
2015,경기,화성시,307.0,화성시 장안면 장안공단8길 38 ,2000,172.4,2.5,0.9854988399071926,144.7,7.6,169.3,1.4,49.36600000000001,5.83,6.153,0.063,85574.0,30.0
2015,경기,화성시,1766.0,화성시 향남읍 발안공단로 149,3000,119.13013698630141,2.2687671232876685,0.9809555568332088,98.908144109589,7.555444109589044,117.13616438356165,2.4536986301369845,38.66841479452052,6.55777534246575,3.933513150684933,0.0836602739726028,100953.42465753424,5.0
2015,경기,김포시,1898.0,"김포시 양촌읍 황금로 127번길 217
(학운리 3082)",3400,306.8,2.0,0.9934810951760104,148.9,9.3,213.5,0.7,67.456,7.3389999999999995,7.315,0.022000000000000002,99019.0,153.0
2015,경기,연천군,51.0,경기도 연천군 백학면 백학산단길 46(통구리 1067-2),500,94.8,1.2,0.9873417721518988,49.2,4.9,93.2,1.0,24.121,10.329,2.397,0.105,14251.0,0.0
2015,경기,연천군,11873.0,경기도 연천군 청산면 초대로 217-41(대전리 636),19000,333.5,19.6,0.9412293853073463,404.5,42.4,64.0,21.9,22.414,6.974,2.35,0.063,1893.0,15.0
2015,강원,원주시,2297.0,"강원도 원주시 문막읍 문막공단길 128
(강원도 원주시 반계리 2242번지)",3000,167.9,1.6,0.9904705181655749,174.0,8.4,345.6,0.2,19.733,8.882,3.985,0.05,34125.0,30.0
2015,강원,원주시,282.0,"강원도 원주시 문막읍 동화공단로 151-2
(강원도 원주시 문막읍 동화리 1654-3)",900,161.5,1.9,0.9882352941176472,69.0,6.2,75.2,0.9,41.466,8.443,4.662,0.133,490250.0,112.0
2015,강원,강릉시,1585.0,"강원도 강릉시 주문진읍 농공단지길 33
(강원도 강릉시 주문진읍 교항리 1207-38)",2600,3885.1,1.2,0.999691127641502,1400.6,9.3,1380.3,1.3,419.29,11.995,66.92,0.20800000000000002,149257.0,0.0
2015,강원,동해시,1900.0,"강원도 동해시 공단1로 276
(강원도 동해시 구호동 233)",6500,2168.5,3.1,0.9985704403965876,879.7,13.3,1575.5,3.8,266.329,11.388,59.72,0.337,862826.0,388.0
2015,강원,속초시,831.9,"강원도 속초시 농공단지2길 5
(강원도 속초시 대포동 982)",4000,2816.3,3.2,0.9988637574122076,1092.6,18.2,1068.6,0.9,325.8,18.6,52.4,1.5,137084.8,0.0
2015,강원,홍천군,77.0,"강원도 홍천군 남면 흥성길 39
(강원도 홍천군 남면 화전리 1689번지)",260,988.2,26.7,0.9729811778992108,475.5,21.4,355.9,2.6,32.0,2.0,14.0,0.0,7740.0,0.0
2015,강원,횡성군,435.0,"강원도 횡성군 공근면 아이티밸리길 6
(강원도 횡성군 공근면 초원리 662-5번지)",680,438.9,2.1,0.9952153110047848,265.1,10.8,319.5,1.7,41.128,6.595,4.487,0.165,293523.0,11.6
2015,강원,영월군,32.96666666666666,"강원도 영월군 영월읍 팔괴1농공단지길 4
(강원도 영월군 영월읍 팔괴리 1225)",430,367.55,3.2,0.991293701537206,231.79166666666663,9.6,232.85,1.458333333333333,57.76808333333333,15.195166666666667,13.675083333333333,0.18016666666666667,32375.0,31.91666666666667
2015,강원,평창군,80.16,"강원도 평창군 방림면 평창대로 84-37
(강원도 평창군 방림면 방림리 611-7)",200,991.8,0.8,0.9991933857632588,896.6,23.7,646.7,2.8,96.555,4.301,17.267,0.092,80724.0,8.0
2015,강원,정선군,32.2,"강원도 정선군 신동읍 의림로 141-78
(강원도 정선군 신동읍 예미리 896-4번지)",250,236.6,2.0,0.9915469146238376,116.9,4.8,210.4,1.8,38.333,5.218999999999999,4.323,0.132,100000.0,0.0
2015,강원,인제군,100.0,"강원도 인제군 북면 원통로74번길 10-22
(강원도 인제군 북면 원통리 1719번지)",250,499.3,3.4,0.9931904666533148,444.0,15.5,223.5,1.4,42.57899999999999,5.252999999999999,5.776,0.057,15900.0,10.0
2015,강원,고성군,74.5,"고성군 죽왕면 인정길 14-6
(고성군 죽왕면 오호리 278-9)",220,287.14,2.6,0.9909451835341644,131.5,6.1,175.4,1.1,17.163,1.541,7.132000000000001,0.45799999999999996,221000.0,1.0
2015,강원,양양군,527.0,"양양군 양양읍 포월새말길 23-11
(양양군 양양읍 포월리 261-1)",1200,733.0,6.1,0.9916780354706684,610.4,14.97,659.3,1.13,194.87900000000002,9.01,24.336,0.36,140000.0,66.0
2015,충북,충주시,114.86,"충주시 주덕읍 중원산업로 327
(충청북도 충주시 주덕읍 당우리 1504)",800,180.1,3.5,0.980566352026652,77.4,12.6,71.2,4.2,30.701999999999998,10.269,2.1830000000000003,0.11,3203.0,0.0
2015,충북,충주시,1466.0,"충주시 대소원면 첨단산업5로 30
충주시 대소원면 본리636",4000,120.4,3.6,0.9700996677740864,63.5,10.5,58.2,2.8,23.604,9.712,1.8559999999999999,0.124,2995.0,0.0
2015,충북,충주시,1482.0,"충주시 대소원면 기업도시2로 137-20
충주시 대소원면 영평리 516",5500,62.9,2.9,0.9538950715421304,41.0,10.2,25.7,1.1,16.363,6.763999999999999,1.3230000000000002,0.23800000000000002,2251.0,7.0
2015,충북,괴산군,109.8,"괴산군 사리면 사리로 121-12
(괴산군 사리면 방축리 623-1)",250,122.0,0.8,0.9934426229508196,70.0,4.7,97.0,2.0,29.0,12.0,5.6,0.2,50908.0,47.0
2015,충북,음성군,2771.0,"음성군 대소면 대소산단로 81-26
(음성군 대소면 대풍리 263-16)",3500,117.0,1.2,0.9897435897435898,93.2,8.3,144.5,1.1,19.09,5.6,5.01,0.04,13792.0,7.0
2015,충북,음성군,1732.0,"음성군 대소면 대풍산단로 232
(음성군 대소면 대풍리 38-2)",2500,210.9,2.5,0.9881460407776196,146.8,9.3,167.5,2.4,14.696,2.3890000000000002,2.367,0.066,3185.0,10.0
2015,충북,음성군,1550.0,"음성군 금왕읍 대금로1278번길 7
(음성군 금왕읍 오선리 36-2)",3300,302.0,2.3,0.9923841059602648,209.1,8.0,152.9,2.5,81.062,6.108,6.2,0.09,45795.0,18.0
2015,충북,음성군,1230.0,"음성군 삼성면 하이텍산단로 52
(음성군 삼성면 상곡리 766)",2000,165.2,2.8,0.9830508474576272,157.7,5.2,133.4,2.0,32.077,5.321000000000001,8.291,0.027999999999999997,1875.0,27.0
2015,충북,음성군,2500.0,"음성군 맹동면 맹동산단1길 48
(음성군 맹동면 쌍정리 288)",3000,350.0,0.0,1.0,200.0,8.0,300.0,8.0,20.0,12.0,14.0,0.287,32000.0,500.0
2015,충북,음성군,575.0,"음성군 원남면 원남산단로 81
(음성군 원남면 상노리 769)",2500,49.7,7.0,0.8591549295774648,53.2,10.5,49.8,3.8,34.172,3.7039999999999997,6.12,0.28800000000000003,15000.0,29.0
2015,충북,단양군,15.0,"충청북도 단양군 매포읍 농공단지로 262
(충청북도 단양군 매포읍 상괴리 200)",110,56.04,2.19,0.9609207708779444,31.54,4.31,33.51,1.72,43.64,15.71,14.22,0.27,9255.0,55.0
2016,경기,안성시,1934.0,안성시 공단1로 55,3000,104.2,1.3,0.988,80.6,9.0,77.2,3.3,26.563000000000002,8.396,2.772,0.22399999999999998,85422,256.0
2016,경기,포천시,1080.0,포천시 영중면 양문공단로 105(양문리 979),14000,292.3,6.7,0.98,342.1,17.9,243.7,2.8,29.229,8.505,13.841,0.044000000000000004,35.673,37.0
2016,경기,양주시,6785.0,양주시 백석읍 권율로1253번길 52-21,1000,500.1,3.07,0.9940000000000001,270.78,13.4,499.63,3.82,50.673,5.981,6.974,0.062,542840,240.76
2016,경기,평택시,9881.0,평택시 산단로 52번길 77,6200,153.5,1.1,0.993,72.8,6.6,81.6,1.2,28.016,6.95,3.5189999999999997,0.045,26198,30.0
2016,경기,평택시,11221.0,평택시 진위면 진위산단로 53-122,1000,226.7,1.6,0.993,113.3,7.0,234.0,1.7,44.29,9.503,4.492,0.078,186264.4,70.8
2016,경기,파주시,245.0,파주시 월롱면 엘씨디로 305,185000,297.3,0.6,0.998,110.8,20.5,60.9,1.0,52.905,8.317,4.187,0.057,2364,30.0
2016,경기,파주시,3719.0,파주시 파주읍 돈유1로 13,10000,96.6,1.6,0.9840000000000001,52.2,8.2,110.7,2.7,20.494,6.4510000000000005,1.9169999999999998,0.109,148000,30.0
2016,경기,파주시,2427.0,파주시 월롱면 휴암로 434,17000,80.5,1.0,0.988,66.6,5.3,78.9,1.9,19.518,3.577,0.675,0.033,15788,30.0
2016,경기,파주시,1175.0,파주시 파평면 청송로 208번길 30,190,200.57,5.46,0.973,516.83,8.04,165.49,5.14,29.625999999999998,1.556,3.997,0.11199999999999999,3000,20.0
2016,경기,화성시,356.0,화성시 마도면 마도공단로 1길 176,2500,134.45,2.3,0.983,75.24398633879781,12.3,120.20382513661201,2.275956284153001,41.273713114754074,6.4484945355191226,4.256672131147536,0.07775683060109291,96054.64480874316,9.172131147540984
2016,경기,화성시,142220.0,화성시 장안면 장안공단8길 38 ,2000,131.5,2.3,0.99,117.7,6.5,123.3,1.1,42.854,6.837000000000001,5.077,0.08900000000000001,101254,43.0
2016,경기,화성시,4625.0,화성시 향남읍 발안공단로 149,3000,121.85,2.04,0.9840000000000001,87.9,7.5,118.5,2.3,41.263999999999996,7.347,3.863,0.115,137746,9.0
2016,경기,김포시,10015.0,"김포시 양촌읍 황금로 127번길 217
(학운리 3082)",3400,344.6,2.2,0.9940000000000001,149.0,6.6,262.3,0.6,76.595,8.177,8.47,0.034,186100,68.0
2016,경기,연천군,67.0,경기도 연천군 백학면 백학산단길 46(통구리 1067-2),500,100.9,2.2,0.9790000000000001,52.2,5.4,93.2,1.0,19.373,7.403,1.795,0.087,8952,0.0
2016,울산,울주군,1313.0,울산시 울주군 청량면 상개로 14(상남리 3-1),85000,76.6,0.9,0.9890000000000001,105.0,20.3,82.4,1.7,22.135,8.738,2.2640000000000002,0.17,6662,261.0
2016,경남,의령군,350.0,의령군 부림면 한지20길 39-44(부림면 신반리 959),900,1005.4,1.7,0.9990000000000001,766.0,3.7,820.8,0.6,112.47399999999999,4.705,14.775,0.046,66316,117.0
2016,경남,거창군,1838.0,경남 거창군 거창읍 심소정길 185(양평리 290-1),1300,774.8,1.36,0.9990000000000001,761.4,13.3,1800.1,1.3,112.117,2.082,20.694000000000003,0.051,84571,19.0
2016,경남,고성군,2186.0,고성군 고성읍 월평로 163(율대리 149-1),1000,1571.3,3.4,0.998,470.1,25.4,241.6,2.5,352.874,16.746,7.034,1.42,12653295,301.0
2016,경남,김해시,77.0,김해시 진영읍 서부로 179번길 57(죽곡리 2-1),600,108.4,4.2,0.9620000000000001,72.3,12.8,57.2,4.21,35.195,12.214,4.865,0.141,3894,364.0
2016,경남,김해시,12277.0,김해시 한림면 김해대로916번길 140(병동리 562),300,112.9,4.3,0.9620000000000001,79.0,13.3,67.68,4.26,41.413999999999994,12.753,4.617,0.146,4129,348.0
2016,경남,김해시,436.0,김해시 주촌면 서부로 1637번길 324( 덕암리 795),270,121.4,4.3,0.965,85.5,13.7,62.9,6.4,35.945,12.292,5.059,0.226,4294,410.0
2016,경남,사천시,124.0,사천시 사남면 외국기업로 230(방지리 202),5700,97.9,0.6,0.9940000000000001,50.3,4.9,75.4,0.8,28.379,5.026,2.898,0.032,34398,10.0
2016,경남,사천시,57951.0,사천시 송포공단길 86(송포동 1539-3),150,570.0,3.4,0.995,245.0,13.2,132.7,8.0,50.253,6.492000000000001,9.589,0.87,155850,1208.0
2016,경남,진주시,422.0,경남 진주시 사봉면 산업단지로 44번길 80(사곡리 1822),1000,128.1,2.6,0.98,77.43,2.41,123.87,2.02,46.891999999999996,5.664,5.222,0.018000000000000002,43443,1.0
2016,경남,진주시,226.0,진주시 정촌면 산단중앙로 70(예하리 1242),2250,186.5,1.4,0.993,128.9,4.5,203.5,1.1,54.022,8.111,5.46,0.086,151840,6.0
2016,경남,창원시,730.0,창원시 마산합포구 진북면 산단3길 87(신촌리 137번지),2000,148.9,0.5,0.997,78.6,3.2,80.3,1.3,44.586000000000006,3.2680000000000002,4.228,0.059000000000000004,58014,2.0
2016,경남,함안군,368.0,"함안군 칠서면 공단안길110
(대치리 18)",14000,70.7,2.4,0.9670000000000001,107.9,14.9,182.4,1.0,25.81,8.412,8.102,0.105,3547,480.0
2016,경남,함안군,54.0,함안군 군북면 오장골길 96(덕대리 500),500,23.9,3.2,0.867,15.4,8.4,12.3,5.7,4.2780000000000005,3.846,0.285,0.05,18562,333.0
2016,경남,함안군,136.0,함안군 가야읍 광정로 298(광정리 1209),300,103.0,1.6,0.985,110.0,9.0,277.0,10.4,42.488,12.159,4.802,0.21600000000000003,2220458,1836.0
2016,경남,합천군,2620.0,합천군 율곡면 임북공단길 12-7(임북리 433-1),300,113.0,7.5,0.934,120.2,25.1,65.1,7.3,29.283,12.374,4.331,0.4,5936,1174.0
2016,경남,합천군,37.0,합천군 야로면 야로공단길 11(야로리 436-1),3100,44.9,7.5,0.833,36.8,17.2,34.1,7.3,9.567,6.984,1.474,0.365,3078,1318.0
2016,세종,세종시,1.0,세종시 전의면 산단길 214 (신정리 617-1),2200,87.4,2.3,0.9740000000000001,91.8,8.5,104.3,3.6,32.021,9.338,2.335,0.158,53797,256.0
2016,세종,세종시,7601.0,세종시 연서면 공단로 143 (부동리 150),600,458.0,2.3,0.995,307.3,6.6,451.1,3.4,47.49,11.115,4.965,0.16699999999999998,2648,30.0
2016,세종,세종시,2428.0,세종시 부강면 금호선말길 74-28,3500,144.2,3.9,0.973,97.80576923076923,10.721875,129.20384615384614,5.922641509433963,22.746769230769228,8.490015625000005,2.84873076923077,0.07410937499999999,167615.38461538462,1351.3461538461538
2016,세종,세종시,151.0,세종시 전동면 노장공단길 60 (노장리 404-4),800,516.4,9.5,0.982,221.79,11.9,237.38,3.2,30.816999999999997,7.0,3.542,0.145,648000,334.0
2016,충북,청주시,745.0,흥덕구 옥산면 과학산업2로 95,63000,188.9,0.6,0.997,114.0,4.4,127.3,0.4,50.787,12.225,4.768,0.027000000000000003,4366,16.0
2016,충북,청주시,20345.0,서원구 현도면 시목외천로 138-18,8000,760.7,1.0,0.9990000000000001,311.6,6.6,239.2,1.4,27.682,1.9140000000000001,8.76,0.045,210385,11.0
2016,충북,증평군,333.0,충북 증평군 증평읍 삼보로 40-60,2500,35.6,0.6,0.9840000000000001,28.3,5.3,51.39,0.4,36.739000000000004,11.436,0.499,0.057,2651,0.1
2016,충남,천안시,665.0,충남 천안시 서북구 백석공단 1로 9,52000,25.67,0.2,0.993,21.9,6.1,29.9,1.0,19.402,9.657,1.114,0.053,71466,80.0
2016,충남,천안시,1600.0,동남구 성남면 5산단 3길 78(대화리145-1),2200,145.5,1.3,0.992,98.5,6.3,160.7,1.4,38.521,5.76,3.2430000000000003,0.024,2789,30.0
2016,충남,천안시,9298.0,천안시 서북구 성거읍 성거길 218,2500,97.7,1.4,0.986,73.0,6.7,91.8,3.4,17.404,9.317,2.269,0.953,59650,28.0
